,SM1_Dz(i),TPSA(NO),piPC10,ESOL,SIC5,nC,SpMax4_Bh(m),SM15_AEA(bo),nRCOOR,GATS3e,SpMAD_B(s),P_VSA_v_2,MATS1p,SM10_AEA(ri),PDI,SpPosA_H2,SpMax3_Bh(s),F04{C-N},J_D,CATS2D_02_DA,X0Av,MATS1e,Eig04_AEA(bo),MDEO-12,ATSC2s,SpDiam_B(m),MATS4v,Eta_psi1,SHED_DA,IC5,MPC06,GATS1v,Eig13_AEA(bo),Eta_betaP_A,VE3sign_B(v),LOGP99,GATS2s,MATS6v,MATS1s,GMTIV,ATSC6e,SIC4,minsNH2,ALOGP,SM4_B(m),MATS2m,P_VSA_charge_9,ATSC1e,X3A,SpMax2_Bh(m),CATS2D_04_AP,RBF,PW5,Psi_e_0d,P_VSA_s_5,RNCG,piPC06,P_VSA_charge_2,SpAD_B(s),D/Dtr10,SM05_EA,nArCOOR,Eta_beta_A,P_VSA_ppp_N,P_VSA_m_3,SpPosA_B(p),BIC2,Vindex,P_VSA_charge_3,VE1sign_B(p),Eta_sh_p,GATS2v,Me,P_VSA_LogP_2,MATS3s,SpMaxA_AEA(ri),IC1,ATSC3m,P_VSA_s_6,ATSC7e,SpMAD_B(m),MATS3e,VE2sign_B(m),Hy,GATS5s,MDEC-34,SpMax_B(s),P_VSA_e_2,SpMin2_Bh(m),GATS5v,SpMaxA_AEA(dm),O-060,P_VSA_MR_2,SM3_B(s),SpMin1_Bh(p),ATS3m,SpMin1_Bh(m),Q2,P_VSA_LogP_5,Eta_epsi_5
CC(=CC(=O)C)C,0.159649817529534,17.07,0.0,-1.50959894064256,0.444290485159281,6,2.30658726458365,0.0,0,1.71033509126097,1.86295999638314,25.1449270324178,-0.114195243786481,0.0,0.822633786803555,0.545041208918129,3.74961611844071,0,2.95322317456129,0,0.712228365664784,-0.0017385726920744,0.413550705442679,0.0,8.00020784550173,4.86171066845509,0.231385225289365,0.588235294117647,0.0,1.81602084880965,0.0,1.3343806748097,0.0,0.428571428571429,-0.205951261732795,1.54160003364086,0.487905580326855,0.676349826141116,-0.0708263541796573,324.0,0.0336197703114191,0.620761073394575,0.0,1.3023,5.37205460937255,0.222314464437325,11.7711019965903,0.0127255699307957,0.235702260395516,3.16568700821093,0,0.0625,0.0,-0.111557909327382,0.0,0.616149338432941,0.0,25.1449270324178,13.040719974682,0.0,4.39444915467244,0,0.892857142857143,0.0,25.1449270324178,1.2577214867169,0.549559091023293,0.875221883302332,0.0,0.526291708074642,0.55,0.880329702331755,0.985017647058824,0.0,-0.357433217930106,0.573644196839118,2.12956798741832,6.30916470062284,25.1449270324178,0.0,1.2211192471069,-0.309922420015735,0.0675432387857002,-0.802101406302172,3.03999999982118,0.0,7.42949877663595,44.2709125421228,1.66470041095637,1.66563218364252,0.575805610331587,0,25.1449270324178,6.24971472891816,1.89004791000102,1.98707294218284,1.94547551792694,0.130361682994135,3.18557495074005,0.80952380952381
CCOC(=O)CC(=O)C,0.41824970246758,43.37,0.0,-0.689330717346708,0.779983081389664,6,2.29041889896227,-1.53208888623796,1,1.81282353367049,2.19026511134946,61.2897419524419,-0.277372549796224,0.0,0.802573877171266,0.571277854451004,4.46293014713087,0,3.15125138889973,0,0.626550937084965,-0.0223137719299012,1.0,0.707106781186548,28.1267091260111,4.73179368164022,-0.0867268409300716,0.465116279069767,0.0,3.31331159145566,1.09861228866811,1.36141488915518,0.0,0.333333333333333,-0.249148202473597,0.52860002964735,0.565420468098954,-0.168148723028184,-0.0381277944421169,1146.0,0.106452694819946,0.832614660337033,0.0,0.1409,5.6103122666234,0.166281288527783,28.1345888762248,0.0442347003324109,0.236463980324967,3.30685024112607,0,0.222222222222222,0.0333316356845769,-0.036078025092809,0.0,0.443242009749891,1.38629436111989,50.2898540648355,19.7123860021451,0.0,4.51085950651684,0,0.888888888888889,0.0,61.2897419524419,1.16808654724394,0.818358530287938,0.756744183260492,0.0,0.571646012011495,0.416666666666667,1.00684916723235,1.02104736842105,7.1269166222442,-0.379187955890608,0.437360647461812,2.39428114771339,9.18963318,61.2897419524419,0.120497709141275,1.27698495256394,-0.455944885656057,0.0484305911427692,-0.63616167295955,1.67158483710106,0.0,7.44357355377121,37.1021329544332,1.7759977954064,1.05843413890119,0.475533087652724,1,96.6030479422129,6.86348753380141,1.87023785104421,2.42519142007836,1.84926620114306,0.523743933968944,10.9998878876064,0.955555555555555
CCCCCC(=O)O,0.297285808594475,37.3,0.0,-1.46847206360266,0.802439846034784,6,2.22653689310662,-1.83328299176224,0,0.857104490422517,2.1280143925337,67.828270193339,-0.0512351466257972,0.0,0.786572128269392,0.576490888618709,4.16650224269068,0,2.71584276129326,1,0.647986126338751,-0.0757529472749271,0.77142725632805,0.0,31.7510750554,4.45115738815462,0.0124842973081516,0.514018691588785,1.0,3.46808731503482,1.09861228866811,1.40986454635797,0.0,0.1875,-0.287490818418867,1.65130003541708,0.312144154538618,0.0211956928657087,-0.0572426561649078,638.0,0.1008497142,0.852439846034784,0.0,1.8056,5.29805511840572,-0.0410748816166564,0.0,0.0212711624999997,0.277005561002966,3.31368794135747,0,0.210526315789474,0.0430059523809524,0.0637122477910325,0.0,0.506647775281192,1.38629436111989,25.1449270324178,17.0241151402696,0.0,3.71357206670431,0,0.6875,0.909874472903056,67.828270193339,1.13203178311654,0.742422108632158,0.680256266536116,0.0,0.488592571617056,0.318181818181818,1.36985252116479,0.99781,10.1381269568,-0.0743743947162613,0.462698205763566,2.18149632952868,9.54616633279999,67.828270193339,0.117125311500001,1.25908942619641,-0.0647750988778634,0.0401454254619428,-0.039433109598216,1.17865230899036,0.0,7.47652702709521,19.8732056915932,1.72036657236731,0.832935176531202,0.513664394506241,0,67.828270193339,6.58317421705612,1.92085989248854,2.16303570622734,2.00505144788045,0.496601111837663,0.0,0.825925925925926
CCCCCCC,0.0,0.0,0.0,-2.66379949011507,0.576773142510505,7,2.33219279906238,0.0,0,0.920304232804233,1.2254616816691,0.0,-0.103896103896101,0.0,0.831777622162132,0.588497577630665,3.64008065507788,0,2.44747288787634,0,0.790790557990391,-0.103896103896121,0.554958132087372,0.0,3.1280718336484,3.7567702909084,-0.0142857142857143,0.714285714285714,0.0,2.60906904473597,0.693147180559945,1.64285714285714,0.0,0.0,-0.648700657545161,2.97670002281666,1.10528615115771,-0.0264550264550262,-0.299833194328607,146.0,0.0138306964083178,0.620251403380071,0.0,3.565,4.79360580666605,-0.232355442176871,0.0,0.0213095174291115,0.301776695296637,3.27946912568983,0,0.181818181818182,0.0428571428571429,-0.107445869180956,0.0,0.162354448357399,0.693147180559945,0.0,8.57823177168368,0.0,0.0,0,0.428571428571429,0.0,0.0,1.19461837284177,0.453927818566243,0.666081376242055,0.0,0.118381755237461,0.285714285714286,1.3983843537415,0.959513043478261,12.672658696,0.0081549439347603,0.46698962263414,1.14922976151628,7.70684660982987,0.0,0.0080679062381854,1.19778719559822,-0.0112433862433849,0.0169116793196373,-0.935784974019201,0.902650356778797,0.0,3.44412882205335,30.3230672197802,1.86131793026183,0.878472222222222,0.300322955967473,0,0.0,4.55720266938135,1.94124657056093,1.9527777529867,2.04340787101751,0.0334218160714954,0.0,0.7
CC=CC=CC=O,0.159649817529536,17.07,0.0,-1.34246026125329,0.785529892450224,6,2.09114813368415,0.0,0,0.693112515326591,1.97755617394374,25.1449270324178,-0.106758411241597,0.0,0.827157278821342,0.588497577630665,3.97843865295278,0,2.44747288787634,0,0.613571376630284,-0.0006850826716049,0.830625467921611,0.0,9.2,4.54308931224446,-0.0385977668325756,0.588235294117647,0.0,3.06897934938315,0.693147180559945,1.17764635663282,0.0,0.642857142857143,-0.602689756721035,1.31760004162788,0.751028806584362,-0.0816075910201212,-0.0013227513227513,531.0,0.0309880080000001,0.918863225783557,0.0,1.3852,5.35123192284499,-0.205934913809229,47.0844079863613,0.0071405211999997,0.301776695296637,3.24021787651497,0,0.142857142857143,0.0428571428571429,-0.112813528413669,0.0,0.513282811594045,2.19722457733622,25.1449270324178,13.8428932176062,0.0,0.0,0,1.10714285714286,0.0,25.1449270324178,1.26640732722857,0.800718128196827,0.666081376242055,0.0,0.17149161194317,0.25,1.20660252745009,0.99078,0.0,-0.0025252525252525,0.469073518714458,2.49892956369094,4.89502755,25.1449270324178,0.0566453700000004,1.4716701617658,-0.0043473046078777,0.0131042712931453,-0.802101406302172,1.03395061728395,0.0,7.43773669120998,58.154344010583,1.62742199387777,0.94291548814974,0.469451039409775,0,25.1449270324178,6.29244103575724,1.85204541034055,1.84604998503993,1.9150321900781,0.155194893304724,0.0,0.80952380952381
CCCCCCOC(=O)C,0.297285808594467,26.3,0.0,-1.8120189819762,0.840360475465977,8,2.67853313166984,-1.0,1,1.23374782891931,1.73103074465394,36.1448149200242,-0.205084751798046,0.0,0.824227699430118,0.586778696828344,4.14559563248735,0,2.77318885592747,0,0.685203048686046,0.013195829880101,1.5685440040056,0.5,20.5022036326923,4.44819427364937,-0.0672969835945011,0.546875,0.0,3.95006375643621,1.6094379124341,1.50156310816344,0.0,0.15,-0.380974059120804,2.12980002909899,0.45121668866469,0.0087790133380782,-0.0081518392596599,1068.0,0.11397351514793,0.840360475465977,0.0,2.2622,5.48693580217355,-0.0329679225825752,28.1345888762248,0.0195602027218928,0.26928968643069,3.43282411095018,0,0.24,0.0461602679868809,0.0196506195651593,0.0,0.484744113397777,1.79175946922806,25.1449270324178,17.3103074465394,0.0,3.71357206670431,0,0.675,0.0,36.1448149200242,1.16415458005317,0.693074746082879,0.586040345148076,0.0,0.456463861470329,0.285714285714286,1.25020591329692,0.989361538461539,14.7305118398442,-0.100683555273658,0.355237259982325,1.93120894891032,12.0178371718343,36.1448149200242,0.114872935207101,1.24772804181733,-0.141074832880782,0.0323814306437821,-0.768202054231302,0.907754998485343,0.0,7.43462497368396,39.5722508397509,1.78578242912819,0.902777777777777,0.402962104761606,1,59.6870189132048,6.35710095378064,1.9328902476228,2.42605910251801,2.01898022063547,0.415022839006269,10.9998878876064,0.853333333333333
CCCCCCCCCCCC(=O)O,0.297285808594489,37.3,1.79175946922806,-3.19406344859504,0.828179477975304,12,3.13386697734463,-0.183980677087351,0,0.734010767554339,1.7930190833467,67.828270193339,-0.0223414106684562,0.0,0.833045487881136,0.597104372490188,4.2382210861129,0,2.85191717672919,1,0.67332354984495,-0.0476431989864571,2.32420218932692,0.0,29.7161674900416,4.45442600867759,0.0027798605939311,0.588235294117647,1.0,4.34622586853594,2.19722457733622,1.45283324769872,-0.945583689661917,0.107142857142857,-0.516429463379808,3.99190004914999,0.302161092836101,0.0032225508119448,-0.0201312564240445,2920.0,0.138477996398893,0.735589576636507,0.0,4.5428,5.74985641403624,-0.140713023209648,0.0,0.0485269469252074,0.262275255001348,3.54619053803505,0,0.27027027027027,0.0507026456853646,0.0017053409613893,0.0,0.379344411638388,2.30258509299405,25.1449270324178,25.1022671668538,0.0,3.71357206670431,0,0.607142857142857,0.909874472903056,67.828270193339,1.17114721369376,0.491202546034622,0.492153619748895,0.0,0.481973698979655,0.175,1.43689402698571,0.980468421052632,25.3453173920001,-0.0255860150463432,0.249354295466485,1.75921040812011,18.6742512382826,67.828270193339,0.129094505401663,1.27206442194603,-0.0241240649915345,0.0213631394589756,-0.305106701979491,0.735403603986141,0.0,7.47653043099617,35.0803961267932,1.97499465926021,0.947497569456154,0.276588844465451,0,67.828270193339,6.68100203955846,1.97831059786293,2.82646403746569,2.07105233787651,0.521936942241155,0.0,0.775555555555556
CCCCCCCCCO,0.159649817529524,20.23,0.0,-2.41372104343958,0.859008557471281,9,2.78357990012166,-1.17557050458495,0,0.645526226508101,1.56001470206369,42.6833431609212,-0.0359132144609316,0.0,0.81405788734955,0.598784941822788,4.02074523140409,0,2.64760484894383,0,0.710406784499234,-0.0730343291152505,1.61803398874989,0.0,7.61111111111111,3.87304973752917,-0.0040161212367357,0.622317596566524,0.0,4.21506101220307,1.6094379124341,1.55078745704229,0.0,0.0,-1.53880963465218,2.72930004447699,0.860380835380835,-0.0058198309959704,-0.0850419384902143,813.0,0.0710363558000006,0.79440705597705,0.0,3.2517,5.22221539387319,-0.255788252103481,23.5422039931806,0.0429564468999998,0.27958668302665,3.42655564428678,0,0.241379310344828,0.0511182795698925,0.019378984622865,0.0,0.488077089423532,1.6094379124341,0.0,15.6001470206369,0.0,0.0,0,0.475,0.0,42.6833431609212,1.16198223170184,0.518316978861607,0.551667940605306,0.0,0.0759457041233721,0.172413793103448,1.46158566094966,0.97211,17.7417221744,-0.0013513513513513,0.322091939426414,1.56148702194747,12.5982778658222,42.6833431609212,0.0632023357000006,1.2432624050608,0.0019914312993508,0.0019534878834127,-0.25719117574265,0.79925320056899,0.0,6.26629674182883,26.5669264362901,1.91852398478169,0.925398239153731,0.216530475262095,0,23.5422039931806,5.87206141812883,1.96251594946451,2.42779798765159,2.05651809376841,0.241842369083315,0.0,0.733333333333334
CCCCCCCCCOC(=O)C,0.297285808594462,26.3,1.6094379124341,-2.77385697070855,0.857903977612167,11,3.07611266401458,-0.479991344685539,1,1.11281401935396,1.63655311510188,36.1448149200242,-0.146911535679597,0.0,0.84098696359179,0.596662446077555,4.20431664322418,0,2.83540615608541,0,0.690257756186162,0.0205171003319369,2.20068432278297,0.5,22.1578075556082,4.44898678646899,-0.0420662417632493,0.579937304075235,0.0,4.40043230253562,2.07944154167984,1.50052493762964,0.0,0.115384615384615,-0.50068350106485,3.30010003596544,0.445958014773389,0.0039486730937286,0.0047390992734648,2239.0,0.132434524800001,0.804932079518637,0.0,3.6308,5.69915573871894,-0.0891924221416193,28.1345888762248,0.0372529799999996,0.263502780501483,3.50824793551429,0,0.264705882352941,0.0497951568919311,-0.0031670958855319,0.0,0.415734901327259,2.19722457733622,25.1449270324178,21.2751904963244,0.0,3.71357206670431,0,0.634615384615385,0.0,36.1448149200242,1.17675500870561,0.574307619685953,0.509520509596278,0.0,0.453884536452494,0.216216216216216,1.32094113617833,0.98212,22.3341070574442,-0.0649640110729966,0.266464009697422,1.76474072939,16.6085759213061,36.1448149200242,0.122728334400001,1.26621704295322,-0.096488498930461,0.0238082102702336,-0.822392806571703,0.763062233003669,0.0,7.43462642168339,47.1758460573509,1.91994736116745,0.940640687421391,0.302221583973297,1,59.6870189132048,6.41953245407402,1.96506229251121,2.73490500779859,2.05661353506598,0.427690618118504,10.9998878876064,0.817948717948718
C1=CC=C(C=C1)C=CC=O,0.159649817529548,17.07,0.0,-2.24730280707315,0.893416681525275,9,2.68665029941868,-0.999999999999999,0,0.606059734476957,1.93539041570474,25.1449270324178,0.0,0.0,0.922235930927358,0.627959308953566,4.1674740379749,0,2.01723722165706,0,0.552705044398087,0.0,2.5,0.0,7.68026899861111,5.17763630480759,-0.0617018275893822,0.622317596566524,0.0,3.72548055699787,2.19722457733622,0.907282635022391,0.0,0.9,-1.14447827199626,1.89870001375675,0.723405121137009,0.0369610195235468,-0.0037989753225141,1617.0,0.0541395800000001,0.893416681525275,0.0,1.9496,5.85236793527396,-0.270278247963624,82.3977139761322,0.006210182222222,0.224222558140055,3.42072411026949,0,0.111111111111111,0.0829785378680411,0.0199325833802602,0.0,0.430680727964412,4.21858816488143,25.1449270324178,19.3539041570474,0.0,4.11087386417334,0,1.425,0.0,25.1449270324178,1.30159221238966,0.67171896076432,0.451167953362154,0.0,0.0591196740675938,0.0689655172413793,1.15223951309419,0.992316666666667,0.0,-0.0147839606997801,0.352107184025298,2.08050053064027,7.02001655296296,25.1449270324178,0.0448503450000001,1.63505440935674,-0.0211483548551966,0.0087400138565896,-0.864227311010215,0.74739492970945,0.0,7.43773954871804,80.9434571197233,1.66039928637003,0.982817056677422,0.282554527724458,0,25.1449270324178,6.44036069591966,1.99425019776985,2.47791349457772,2.04024461524823,0.168207587208599,3.18557495074005,0.776666666666667
C1=CN(C=C1)CC2=CC=CO2,0.335257213064668,18.07,4.63972256749475,-2.27255689321701,0.88431089342012,9,2.30010534608165,-0.329727176360501,0,1.23757406711731,1.64200569928834,11.4064390453437,-0.168540905856955,0.0,0.988191679511059,0.619643054779908,3.62881877179972,2,1.70594913874031,0,0.55491095922525,0.0069156217526664,2.45019308741223,0.0,8.01397277775,5.02423254683169,0.0345438291159965,0.590225563909774,0.0,3.82192809488736,2.83321334405622,0.959335620347399,0.0,0.727272727272727,-0.71762501766263,2.129399985075,1.06996742874113,-0.358343990742583,0.065828623986551,1876.0,0.04471306,0.88431089342012,0.0,2.1083,6.01246203221159,-0.138579616381087,108.014013771684,0.0030365718749997,0.200897578302769,3.73080664305017,0,0.0952380952380952,0.0563001707435645,-0.0108189254373666,0.0,0.49418939548659,4.40671924726425,0.0,18.0620626921717,0.0,4.94875989037817,0,1.38636363636364,0.0,9.50734628624871,1.34399006619021,0.749276303086001,0.365475564227825,0.0,0.226727673302219,0.0,0.982204155561383,0.998175,2.105704341985,-0.36913996713555,0.30462822668649,2.7393538721672,8.9063645472,9.50734628624871,0.0198919187500001,1.58216078199668,-0.0804959312764665,0.021221712658706,-0.789532401257463,1.07246322169751,0.0,4.95381261068819,75.2938487793987,1.67000892978589,0.640307515602665,0.24286602860166,1,9.50734628624871,5.78845079258644,1.87982723494092,2.48475103184682,1.81647760473916,0.418904518355703,11.4064390453437,0.806060606060606
CC1=CCC(CC1)C(C)(C)OC(=O)C2=CC=CC=C2N,0.451966941759591,52.32,5.00163659363256,-4.10294824583812,0.870292108396268,17,3.12791789337869,1.01853730098139,0,1.3263339958085,1.71638555831545,69.0420023920897,0.0319096805499754,-3.06463822582276,0.918363137405769,0.624230143125666,4.58831206401526,1,1.89167246570872,0,0.623963440440738,-0.0332299015232909,3.35411717942614,0.5,24.8798438616009,5.44092102938462,-0.0932448596665614,0.600418410041841,1.0,4.72243539408605,3.8286413964891,1.08304941331717,0.323832294015446,0.45,-1.04057646462175,3.95060009509325,0.443491427893503,0.0286000446248615,-0.0986982010672338,7320.0,0.184252818994051,0.870292108396268,5.82663427331447,3.7119,6.46219950934043,0.165052041574613,62.0410849336916,0.0446549540292043,0.191050797646612,3.79718418470666,2,0.0909090909090909,0.0820795796071532,3.80742514656e-05,0.0,0.274177073012253,4.86368088113959,0.0,34.327711166309,0.0,6.49375383985169,1,1.025,0.0,36.1448149200242,1.24426183031503,0.78309549750742,0.3055032421845,25.1449270324178,0.362671296232486,0.233449477351916,0.992822301822259,0.987813953488372,7.60359521760002,-0.0375276652127947,0.207394692136316,3.34231962738961,25.0721350002704,69.0420023920897,0.203430172287723,1.40687275191605,-0.107023833728128,0.0096778690351882,0.262266860235044,2.00850257624649,2.00685390440058,7.4325511654522,97.7796733015525,2.00239793241717,0.771171044306342,0.182440271231527,1,118.542528896156,6.78294151346353,2.05792174765116,3.67652381966599,2.11047031124986,0.674247225306772,20.1277853426116,0.751515151515151
CCCCCCCCCS,-0.0833296075869878,0.0,0.0,-3.18697610321197,0.859008557471281,9,2.94542597465857,-1.17557050458495,0,0.813400578641547,1.31925206045821,0.0,-0.0889730051776488,0.0,0.851406007598715,0.598784941822788,3.96108280877223,0,2.64760484894383,0,0.799849503599226,-0.0905982361235091,1.61803398874989,0.0,5.0682247188,4.26624480338428,0.002067458639469,0.73394495412844,0.0,4.21506101220307,1.6094379124341,1.45995332349222,0.0,0.0,-1.9119739101095,3.66680001467466,0.982010561812581,0.0027286477647207,-0.140655634561444,813.0,0.0388529667555561,0.79440705597705,0.0,4.223,5.58142272299433,-0.189759814295489,0.0,0.0321880140444443,0.27958668302665,3.56533145146518,0,0.241379310344828,0.0511182795698925,0.0192480254773382,0.0,0.288538248490295,1.6094379124341,0.0,13.1925206045821,0.0,0.0,0,0.45,0.0,0.0,1.25722091478734,0.518316978861607,0.551667940605306,0.0,0.0311186564154897,0.25,1.38797435298536,0.963746666666667,18.6414129227573,0.0042483285183786,0.321945408534229,1.56148702194747,15.3893559809889,38.563628990611,0.0324294785777782,1.3125147847748,0.0058043115931809,0.00500382201683,-0.25719117574265,0.824454148618433,0.0,3.88247293201114,66.0302461752583,1.91163684720125,0.907360960311658,0.365442560308343,0,23.5422039931806,5.08976210106907,1.95773653731823,2.55699981417427,2.05471386015197,0.0798441937586176,0.0,0.687878787878788
CCC(C)C1CCCCC1=O,0.159649817529542,17.07,0.0,-2.61886171588869,0.861516365977363,10,2.90276444565463,-0.84957318378284,0,1.03092991263981,1.69122213973411,25.1449270324178,0.0,0.0,0.868540788061352,0.617754839974774,4.03810468725435,0,2.40203306933368,0,0.690771157706896,0.0,2.12983248693365,0.0,4.97154230512485,4.85593995625576,-0.134423400277568,0.629921259842519,0.0,4.1852301329094,2.39789527279837,1.3497304816383,0.0,0.136363636363636,-0.699009762019124,2.79180003702641,0.513525054985454,-0.0462235727517499,-0.0081295307177702,868.0,0.082770097312724,0.861516365977363,0.0,2.8011,5.6298576901314,-0.0217923313825577,0.0,0.0298312116527939,0.208981031557534,3.40322071091236,0,0.0689655172413793,0.0728607871751565,-0.0106081153268261,0.0,0.455109795702488,2.56494935746154,25.1449270324178,18.6034435370752,0.0,5.30330490805908,0,0.659090909090909,0.0,25.1449270324178,1.21490484032384,0.684271202014941,0.534776247620071,0.0,0.265687661433665,0.25,1.22206928682871,0.975162068965518,12.672658696,-0.0303862435260471,0.360202075985038,1.92492409768062,16.801124874673,25.1449270324178,0.0286298320451849,1.3477927376807,-0.0113664362436699,0.0156649630345453,-0.877258223619404,1.58398675869966,0.0,7.42417859651091,35.4565445520625,1.90224932770089,0.938823556838507,0.342601339479186,0,25.1449270324178,6.29389422177082,2.04724420021282,2.98124824054692,2.10765209690616,0.139796897638007,0.0,0.76969696969697
