,ATSC1e,SHED_DA,TPSA(NO),nHet,P_VSA_s_6,DELS,ATSC3e,SHED_DD,F04{C-N},ATS3m,TPSA(Tot),Me,P_VSA_ppp_D,AAC,ATS4m,P_VSA_p_2,P_VSA_ppp_ter,ATSC2e,MAXDN,nHAcc,H-050,P_VSA_m_3,P_VSA_i_4,T(N..O),CATS2D_00_DD,AMW,piPC02,CATS2D_00_AA,H%,GGI2,P_VSA_v_2,MPC05,nHDon,P_VSA_charge_3,ATS5m,PW5,ATS2m,ATSC4e,T(N..N),P_VSA_LogP_7,P_VSA_s_5,F01{C-N},ATSC7e,Mi,CATS2D_02_DA,piID,P_VSA_s_4,Hy,B03{C-N},mindssC,P_VSA_charge_8,P_VSA_ppp_A,F03{C-N},ATS1m,F06{C-N},piPC05,piPC06,ATS6m,MDDD,LOGP99,SssssC,ATSC6e,Pol,GGI6,F02{N-O},SCBO,SpMax3_Bh(e),T(O..O),MLOGP,GATS1v,IDET,MPC02,P_VSA_e_5,CATS2D_06_DA,NsCH3,LOGPcons,piPC03,SpMax8_Bh(m),GATS2e,P_VSA_LogP_1,Uindex,SpMax3_Bh(m),P_VSA_v_3,SpMax5_Bh(e),X%,S3K,piPC04,MDEO-11,CIC2,MW,F01{C-F},P_VSA_LogP_8,minsF,MPC04,Xindex,B02{F-F},P_VSA_e_3,SssCH2,minssCH2,Mp
CCOC(=O)C1=CC=CC=C1,0.0055859032653064,0.0,26.3,2,36.1448149200242,10.6228703703704,0.106583432244899,0.0,0,2.78780007575049,26.3,1.00345714285714,0.0,1.35666951983331,2.59306719370536,36.1448149200242,33.9701312943078,0.166678702653062,1.92305555555556,2,0,36.1448149200242,0.0,0,0,7.15190476190476,3.19867311755068,2,47.6190476190476,1.11111111111111,36.1448149200242,2.83321334405622,0,25.1449270324178,2.23042418285348,0.0772238574101698,2.84985203944515,0.143213317959185,0,117.711019965903,0.0,0,0.0403727175510208,1.1188,0,5.96116640912511,56.2064416290407,-0.789532401257463,0,-0.256388888888889,35.313305989771,36.1448149200242,0,2.62738952474758,0,4.43601161572042,4.05720501527264,1.69189627483219,4.92561983471074,1.86330001056194,0.0,0.0581609248979596,12,0.0604081632653061,0,15.0,3.15484508722419,2,2.35072095757123,1.04279125609417,140.001782574887,2.63905732961526,36.1448149200242,0,1,2.08274032271106,3.65713075579936,1.03247252225175,0.794296336472602,8.82520426189009,19.1834449757537,3.02364602223587,71.1757319389515,2.57895935707128,0.0,2.16886567572081,4.05395650131681,0.0,1.19616264184589,150.19,0,0.0,0.0,2.83321334405622,0.698499210311909,0,0.0,0.424332955404384,0.424332955404384,0.653142857142857
CC(C1=CC=CC=C1)OC(=O)C,0.0030665474999995,0.0,26.3,2,36.1448149200242,10.2051540060469,0.192923965625,0.0,0,2.86609340094841,26.3,0.998175,0.0,1.32501121082418,2.75529955470549,36.1448149200242,42.7953355561979,0.150234368749999,1.91078420256992,2,0,36.1448149200242,0.0,0,0,6.8425,3.27714473299218,2,50.0,1.11111111111111,36.1448149200242,2.94443897916644,0,0.0,2.51889225979179,0.0746880311793028,2.9842582843828,0.0796272612499997,0,141.253223959084,0.0,0,0.0672420525000002,1.12125,0,6.07678178151479,65.0316458909308,-0.807328041571695,0,-0.24411753590325,79.451816241432,36.1448149200242,0,2.70843679303259,0,4.42708962345139,4.03755372787536,2.11518011990521,5.52777777777778,2.31070001423359,0.0,0.109165195,13,0.0824489795918367,0,16.0,3.30372311775663,2,2.38610629261162,1.08454344961881,173.537998319595,2.77258872223978,36.1448149200242,0,2,2.22630210228174,3.60413822565885,1.03890414036235,0.719921039084734,17.6504085237802,21.927829205247,3.11913629657303,75.4085513177974,2.75170278347555,0.0,2.79242392223162,4.02758134606242,0.0,1.16142929087197,164.22,0,0.0,0.0,2.94443897916644,0.682177916415235,0,0.0,0.0,0.0,0.644891666666666
CCCOC(=O)C1=CC=C(C=C1)O,0.0461355840000009,1.0,46.53,3,78.8281580809454,17.1398842592593,0.190464321600002,0.0,0,3.03440119026484,46.53,1.01134,42.6833431609212,1.40410745138709,2.79150531496637,78.8281580809454,76.653474455229,0.201348889200001,2.01217592592593,3,1,78.8281580809454,0.0,0,1,7.2088,3.3499040872746,3,48.0,1.55555555555556,78.8281580809454,3.13549421592915,1,25.1449270324178,2.5679080040394,0.0839792805233982,3.05442547514333,0.321652458000003,0,129.482121962493,0.0,0,0.0992163204000013,1.124776,0,6.26232625963029,46.7301941556106,-0.20212694369423,0,-0.345509259259259,58.8555099829516,78.8281580809454,0,2.79520222497838,0,4.64739120142205,4.56694897316789,2.42121390243848,7.42011834319527,1.95900001376867,0.0,0.2981805804,15,0.101224489795918,0,17.0,3.26036050350515,14,2.08632613642332,1.04119335332627,223.317740528899,2.83321334405622,78.8281580809454,2,1,2.111942050064,3.78985537145394,1.63778290881529,0.729095105759796,8.82520426189009,24.9651015183255,3.17236971020467,64.2340162047213,2.85403292340882,0.0,2.97409124111827,4.18013992238509,0.166666666666667,0.830195500086539,180.22,0,0.0,0.0,2.99573227355399,0.646028509151822,0,0.0,1.2396164021164,0.430267620937264,0.637276
CCCCOC(=O)C1=CC=C(C=C1)O,0.0336242853826538,1.0,46.53,3,78.8281580809454,17.7025637755102,0.172790965446431,0.0,0,3.09798272477119,46.53,1.00596785714286,42.6833431609212,1.37479762862974,2.88895406121673,78.8281580809454,76.653474455229,0.187602690880103,2.00143518518518,3,1,78.8281580809454,0.0,0,1,6.93749999999999,3.38439026334577,3,50.0,1.55555555555556,78.8281580809454,3.17805383034795,1,25.1449270324178,2.66256249740233,0.0780055883769869,3.11584458278964,0.283948929987247,0,153.024325955674,0.0,0,0.144641885510205,1.12623571428571,0,6.36259697613564,46.7301941556106,-0.235497913008077,0,-0.334768518518518,82.3977139761322,78.8281580809454,0,2.86414972469923,0,4.65693212054668,4.5976419195673,2.61358426855419,9.14285714285714,2.34910001605749,0.0,0.27324149682398,16,0.101224489795918,0,18.0,3.32953765357888,14,2.37779213630414,1.07981444078292,275.141544073184,2.89037175789616,78.8281580809454,2,1,2.49119738412054,3.81220267014594,1.79403863257855,0.708609215769235,8.82520426189009,28.1224801222908,3.2417509484731,66.7685479439214,2.85403292340882,0.0,3.61920222634508,4.1953204795621,0.166666666666667,0.955531696505838,194.25,0,0.0,0.0,3.04452243772342,0.612029748480402,0,0.0,2.3362015516083,0.454573176492819,0.631903571428571
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,0.0093917041623304,0.0,26.3,2,36.1448149200242,12.7080958679768,0.0884644224349632,0.0,0,3.25784072684305,26.3,0.994832258064516,0.0,1.27979863803416,3.06513248126828,36.1448149200242,25.1449270324178,0.164183175515088,1.92913784958428,2,0,36.1448149200242,0.0,0,0,7.29967741935483,3.73766961828337,2,45.1612903225806,1.33333333333333,36.1448149200242,3.49650756146648,0,25.1449270324178,2.89899986626345,0.0795101424984061,3.30307646710789,0.159452128844953,0,164.795427952264,0.0,0,0.088832875130073,1.10726451612903,0,7.78382442199398,94.7624747343013,-0.864904011146318,0,-0.262471182917611,26.0767357323806,36.1448149200242,0,3.05277401392119,0,5.05863149236451,4.66697058689354,2.76915660049225,10.9550173010381,3.0861000046134,0.0,0.108703906201873,20,0.202448979591837,0,25.0,3.4681867541569,2,3.76991596974498,0.933159989309866,441.488315784037,3.13549421592915,36.1448149200242,0,0,3.48203865811946,4.21212759787848,2.35378788332667,0.781484364745441,0.0,28.698853457981,3.36154101132843,115.451871734152,2.85403292340883,0.0,3.54229718920076,4.63715323184114,0.0,1.82996954687744,226.29,0,0.0,0.0,3.40119738166216,0.415422222999464,0,0.0,1.16384377362056,0.414425547996977,0.685122580645162
C=CCC1=CC2=C(C=C1)OCO2,0.0064043100000006,0.0,18.46,2,37.7666957713331,8.22576199924414,0.0674109000000012,0.0,0,2.90986606370102,18.46,1.0033,0.0,1.34858789601242,2.6446395308128,21.9997757752129,15.7669199961202,0.203275530000001,1.15984528533636,2,0,21.9997757752129,0.0,0,0,7.37272727272727,3.38439026334577,2,45.4545454545455,1.11111111111111,21.9997757752129,3.43398720448515,0,0.0,2.24174844213854,0.0901568999921228,3.07962880799615,0.101161080000001,0,94.1688159727225,0.0,0,0.0845663400000007,1.1134,0,6.76550743681686,37.9049898937205,-0.807328041571695,0,0.0,23.5422039931806,21.9997757752129,0,2.78314530492873,0,4.8631981391558,4.92906364040244,1.93021965599126,5.47222222222222,2.14379999786615,0.0,0.0904434300000009,14,0.0955555555555555,0,17.0,3.23272582376505,2,2.12410629261162,0.963335403545221,169.305402378561,2.89037175789616,21.9997757752129,0,0,2.29130209682593,3.8969093676181,1.07018967005971,1.19313492171171,0.0,17.1792759499417,3.09475563516893,76.5291107958376,2.66195805573811,0.0,1.42638932686828,4.42334850423579,0.0,0.670676704643794,162.2,0,0.0,0.0,3.36729582998647,0.560056479263183,0,0.0,1.21182138133031,0.340154714663643,0.66890909090909
CCOC(=O)CCSCC1=CC=CO1,0.0237051598214293,0.0,39.44,4,45.6521612062729,13.7997311980348,0.337448156989798,0.0,0,3.13211939981193,64.74,1.00869642857143,0.0,1.54745715920605,3.16395310322848,45.6521612062729,33.9701312943078,0.243693905586736,1.79218065003779,3,0,45.6521612062729,0.0,0,0,7.65392857142857,3.26766598903763,3,50.0,0.888888888888889,45.6521612062729,2.63905732961526,0,0.0,2.71513890212162,0.0490473054176215,3.25448500466339,0.22502746242347,0,185.243867119222,0.0,0,0.282548736734694,1.12337857142857,0,5.92341988664112,39.5171926657269,-0.696087889714138,0,-0.125513983371126,106.83960871767,45.6521612062729,0,3.05301012470546,0,3.44601139745195,3.41361990166071,2.64266127758613,9.10204081632653,2.46600000560284,0.0,0.207988557015308,12,0.13718820861678,0,17.5,3.41973427325817,16,1.24869136134564,1.09066332844699,287.652236068227,2.83321334405622,45.6521612062729,0,1,1.93089712231616,3.5660053559634,1.99308649130026,0.931439870950068,8.82520426189009,28.3514396152502,3.44997308233958,93.3031833586467,2.79739087682899,0.0,5.04671887658655,3.90323449939507,0.0,0.526960267934411,214.31,0,0.0,0.0,2.94443897916644,0.54227041719739,0,0.0,2.52067208364827,0.460003858024692,0.655035714285714
CC1=CC=CC=C1C,0.016727111111111,0.0,0.0,0,0.0,1.19444444444444,0.0287706311111111,0.0,0,2.38613718296038,0.0,0.967666666666667,0.0,0.991076059838222,1.65692865748597,0.0,17.6504085237802,0.0261779288888888,0.298611111111111,0,0,0.0,0.0,0,0,5.89888888888889,3.02042488614436,0,55.5555555555556,1.11111111111111,0.0,2.39789527279837,0,0.0,0.603442262880777,0.0572926185399533,2.50306060340883,0.0291888088888891,0,117.711019965903,0.0,0,0.0,1.11533333333333,0,5.38406492442128,55.5553984175007,-0.946394630357186,0,0.0,70.6266119795419,0.0,0,2.28655733191685,0,4.20189018878526,3.44601139745195,0.0415611069093862,2.0,2.30344001948833,0.0,0.0040145066666667,8,0.0,0,11.0,3.14712620477246,0,2.94166702359581,1.0625,51.3866568687393,2.39789527279837,0.0,0,2,2.68250234769472,3.4578927253387,0.0831000000000003,0.8925,17.6504085237802,11.9145019342909,2.91869802982421,61.9265483189808,2.26668305123119,0.0,1.10127372405594,3.80388084680844,0.0,1.75054305579594,106.18,0,0.0,0.0,2.39789527279837,0.848471457845843,0,0.0,0.0,0.0,0.655944444444444
CC1=CC=CC=C1O,0.0230733899999999,0.0,20.23,1,42.6833431609212,5.83851851851852,0.0403825728515622,0.0,0,2.44751249313095,20.23,0.99135625,42.6833431609212,1.2717822215998,1.64795202215581,42.6833431609212,51.5085474228113,0.0189130306640622,1.29861111111111,1,1,42.6833431609212,0.0,0,1,6.759375,3.02042488614436,1,50.0,1.11111111111111,42.6833431609212,2.39789527279837,1,0.0,0.480827180216368,0.0572926185399533,2.54119391257307,0.10737929953125,0,82.3977139761322,0.0,0,0.0,1.1168875,0,5.38406492442128,46.7301941556106,-0.157732438392864,0,0.0,35.313305989771,42.6833431609212,0,2.30587348231052,0,4.20189018878526,3.44601139745195,0.0278984343020081,2.0,1.70062000304461,0.0,0.0098232876562501,8,0.0,0,11.0,2.93558688981261,0,1.85914265768105,0.939840275199854,51.3866568687393,2.39789527279837,42.6833431609212,0,1,1.86952088690855,3.4578927253387,0.0831,0.574836612016474,8.82520426189009,11.9145019342909,2.80682566701546,49.9157691063506,2.06439521458799,0.0,1.08312557977737,3.80388084680844,0.0,0.922180468885217,108.15,0,0.0,0.0,2.39789527279837,0.848471457845843,0,0.0,0.0,0.0,0.65625625
C1=CC=C(C(=C1)O)Br,0.036767157278107,0.0,20.23,2,42.6833431609212,6.53509259259259,0.126754651656806,0.0,0,3.41334388299493,20.23,1.01593846153846,42.6833431609212,1.61433083515927,2.43478774535909,42.6833431609212,88.6374367579141,0.0270240293491131,1.38194444444444,1,1,42.6833431609212,0.0,0,1,13.3084615384615,3.02042488614436,1,38.4615384615385,1.11111111111111,42.6833431609212,2.39789527279837,1,0.0,0.574846033832198,0.0572926185399533,3.16660942558868,0.111645486035504,0,47.0844079863613,45.9540935969929,0,0.0,1.09973846153846,0,5.38406492442128,37.9049898937205,-0.039433109598216,0,0.0,0.0,42.6833431609212,0,2.73653645555442,0,4.20189018878526,3.44601139745195,0.0070479149955159,2.0,2.15469999611378,0.0,0.00549651147929,8,0.0,0,11.0,2.86955981905046,0,2.29613018479372,0.638176842697973,51.3866568687393,2.39789527279837,42.6833431609212,0,0,2.25394339363583,3.4578927253387,0.0,0.638354507716679,0.0,11.9145019342909,2.82069205172862,86.9141879390781,1.64979312155599,7.69230769230769,1.31489292232927,3.80388084680844,0.0,0.769230769230769,173.01,0,45.9540935969929,0.0,2.39789527279837,0.848471457845843,0,45.9540935969929,0.0,0.0,0.776230769230769
C1=CC=C(C(=C1)O)Cl,0.0482354201183435,0.0,20.23,2,81.8319872227032,8.26975308641975,0.183929380295859,0.0,0,2.87483779261821,20.23,1.02321538461538,42.6833431609212,1.61433083515927,1.91375707479825,42.6833431609212,81.8319872227032,0.0456128733727816,1.53317901234568,1,1,42.6833431609212,0.0,0,1,9.88923076923077,3.02042488614436,1,38.4615384615385,1.11111111111111,42.6833431609212,2.39789527279837,1,0.0,0.38226090761607,0.0572926185399533,2.79267929827082,0.152601520473373,0,47.0844079863613,0.0,0,0.0,1.10761538461538,0,5.38406492442128,37.9049898937205,-0.039433109598216,0,0.0,0.0,42.6833431609212,0,2.46234896249695,0,4.20189018878526,3.44601139745195,0.0070479149955159,2.0,2.04559996724129,0.0,0.006628464852071,8,0.0,0,11.0,2.87672144996831,0,2.12714265768105,0.690782959865243,51.3866568687393,2.39789527279837,42.6833431609212,0,0,2.13324754164078,3.4578927253387,0.0,0.649470311655959,0.0,11.9145019342909,2.81458282219117,80.5542404871617,1.6727765073833,7.69230769230769,1.21888245429429,3.80388084680844,0.0,0.769230769230769,128.56,0,39.148644061782,0.0,2.39789527279837,0.848471457845843,0,0.0,0.0,0.0,0.7382
CC1=CC(=C(C=C1)C)C,0.0199086759183672,0.0,0.0,0,0.0,1.78944444444444,0.0349093102040815,0.0,0,2.59240533867337,0.0,0.966742857142857,0.0,0.985228136034252,2.04109649391968,0.0,26.4756127856703,0.0313146881632653,0.321203703703704,0,0,0.0,0.0,0,0,5.72428571428572,3.15700042115011,0,57.1428571428571,1.33333333333333,0.0,2.70805020110221,0,0.0,1.25310628669779,0.0709717932153331,2.6620171030307,0.0382274228571432,0,141.253223959084,0.0,0,0.0055993151020409,1.11862857142857,0,5.61141587493271,54.9043552059606,-0.954242509439325,0,0.0,105.939917969313,0.0,0,2.39873128687756,0,4.42708962345139,3.9440060512812,0.46340296773094,2.88888888888889,2.61186003684998,0.0,0.0124429224489798,10,0.0,0,12.0,3.14967502890096,0,3.25887528727941,1.11111111111111,73.3491440814149,2.56494935746154,0.0,0,3,3.05311177470979,3.59043938130068,0.363146278487602,0.810185185185185,26.4756127856703,14.1429280599086,2.92580399379367,64.4610800581808,2.56536588697038,0.0,1.31782252266825,3.98666654842391,0.0,2.00186190558608,120.21,0,0.0,0.0,2.63905732961526,0.81920197745476,0,0.0,0.0,0.0,0.646114285714285
CC1=C(C=C(C=C1)O)C,0.0266710220775623,0.0,20.23,1,42.6833431609212,5.92018518518518,0.056312944903047,0.0,0,2.62072960176282,20.23,0.986594736842105,42.6833431609212,1.23638641087129,2.08277265111916,42.6833431609212,60.3337516847014,0.0307772169806093,1.3212037037037,1,1,42.6833431609212,0.0,0,1,6.43052631578948,3.15700042115011,1,52.6315789473684,1.33333333333333,42.6833431609212,2.70805020110221,1,0.0,1.27163246027588,0.0709717932153331,2.69463642802461,0.0584274243490304,0,105.939917969313,0.0,0,0.0060197053462604,1.12028421052632,0,5.61141587493271,46.0791509440706,-0.212707795322106,0,0.0,70.6266119795419,42.6833431609212,0,2.41601538206778,0,4.42708962345139,3.9440060512812,0.38025048796222,2.88888888888889,2.00904002040625,0.0,0.0584253037396124,10,0.0,0,12.0,3.14863426332172,0,2.19266702359581,1.00911507548368,73.3491440814149,2.56494935746154,42.6833431609212,0,2,2.24556901466735,3.59043938130068,0.32982053191382,0.545021399984713,17.6504085237802,14.1429280599086,2.92383366435852,52.4503008455506,2.40545229418196,0.0,1.29949472447802,3.98666654842391,0.0,1.2770875003416,122.18,0,0.0,0.0,2.63905732961526,0.81920197745476,0,0.0,0.0,0.0,0.645342105263157
CC1=CC(=C(C=C1)C)O,0.0266710220775623,0.0,20.23,1,42.6833431609212,6.20018518518518,0.0460391701662047,0.0,0,2.64262316659796,20.23,0.986594736842105,42.6833431609212,1.23638641087129,2.07398329627385,42.6833431609212,60.3337516847014,0.0307772169806093,1.28240740740741,1,1,42.6833431609212,0.0,0,1,6.43052631578948,3.15700042115011,1,52.6315789473684,1.33333333333333,42.6833431609212,2.70805020110221,1,0.0,1.16937248374053,0.0709717932153331,2.69463642802461,0.105223542880887,0,105.939917969313,0.0,0,0.0180591160387813,1.12028421052632,0,5.61141587493271,46.0791509440706,-0.212707795322106,0,0.0,70.6266119795419,42.6833431609212,0,2.41601538206778,0,4.42708962345139,3.9440060512812,0.427155651515106,2.88888888888889,2.00904002040625,0.0,0.0116291852077563,10,0.0,0,12.0,2.94501662541793,0,2.19266702359581,1.00911507548368,73.3491440814149,2.56494935746154,42.6833431609212,0,2,2.24556901466735,3.59043938130068,0.362629324419466,0.545021399984713,17.6504085237802,14.1429280599086,2.80713871729395,52.4503008455506,2.37497516034792,0.0,1.29949472447802,3.98666654842391,0.0,1.2770875003416,122.18,0,0.0,0.0,2.63905732961526,0.81920197745476,0,0.0,0.0,0.0,0.645342105263157
CC1=CC(=C(C=C1C)C)C,0.0230520499999998,0.0,0.0,0,0.0,2.19925925925926,0.0413290324999998,0.0,0,2.81488163443003,0.0,0.96605,0.0,0.979868756651153,2.36246343358838,0.0,35.3008170475603,0.0363657849999999,0.274907407407407,0,0,0.0,0.0,0,0,5.59333333333333,3.27714473299218,0,58.3333333333333,1.77777777777778,0.0,2.94443897916644,0,0.0,1.65587428193439,0.075990675990676,2.79913776425677,0.0485504400000003,0,164.795427952264,0.0,0,0.0105851250000004,1.1211,0,5.8237852670509,54.2533119944206,-0.960252567789128,0,0.0,141.253223959084,0.0,0,2.4995817747987,0,4.6107794247526,4.27492849911751,0.75917392811402,3.84,2.92028005421162,0.0,0.0204645750000004,13,0.0,0,13.0,3.20624726201979,0,3.56226062231981,1.15,94.9956481369942,2.70805020110221,0.0,0,4,3.41911355884381,3.74360435380318,0.711605377247849,0.751020408163266,35.3008170475603,16.4876124462917,2.99544273712179,66.9956117973808,2.68900655744883,0.0,1.40003582248687,4.1411486284199,0.0,2.62581458369391,134.24,0,0.0,0.0,2.83321334405622,0.811849767990311,0,0.0,0.0,0.0,0.638741666666666
CCC(=O)CC,0.0132078863671872,0.0,17.07,1,25.1449270324178,6.36111111111111,0.0976640069531255,0.0,0,1.95138453721142,17.07,0.98408125,0.0,1.1981924110431,1.26455583280679,25.1449270324178,42.7953355561979,0.0354119846484374,1.32407407407407,1,0,25.1449270324178,0.0,0,0,5.384375,2.07944154167984,1,62.5,0.666666666666667,25.1449270324178,0.0,0,0.0,0.46340296773094,0.0,2.06665798914187,0.101205176132813,0,117.711019965903,0.0,0,0.0,1.1428375,0,3.29583686600433,17.6504085237802,-0.767318517634668,0,0.342592592592593,122.780083444303,25.1449270324178,0,1.97035185909213,0,0.0,0.0,0.0617113628641223,2.0,1.37550002336502,0.0,0.0160893369140628,4,0.0,0,6.0,2.80612803321642,0,1.06440058867829,1.48975893276247,27.3840779852542,1.79175946922806,25.1449270324178,0,2,1.1765668706811,1.94591014905531,0.0831000000000002,0.530779610038552,17.6504085237802,11.2989582567414,2.57699283383646,27.8529493344625,2.0058129789006,0.0,2.67532467532467,0.693147180559945,0.0,1.71936093777043,86.1500000000001,0,0.0,0.0,0.693147180559945,1.24405534389894,0,0.0,1.38194444444444,0.690972222222222,0.57884375
C1CC(=O)OC1,0.0377627100000003,0.0,26.3,2,36.1448149200242,8.06944444444444,0.239872400000001,0.0,0,1.62255364395787,26.3,1.02545,0.0,1.45914791702724,0.38963603338508,36.1448149200242,25.1449270324178,0.208883175000001,1.71296296296296,2,0,36.1448149200242,0.0,0,0,7.175,2.30258509299405,2,50.0,0.444444444444445,36.1448149200242,1.09861228866811,0,0.0,0.0,0.0226228349240014,2.38487002131868,0.1289883,0,70.6266119795419,0.0,0,0.0,1.1387,0,3.80666248977032,0.0,-0.613854814107734,0,-0.0462962962962961,49.6189397255613,36.1448149200242,0,2.1402073300024,0,1.6094379124341,0.0,0.0,1.0,0.323400013148785,0.0,0.0,2,0.0,0,7.0,2.66284190272378,2,0.194172402446757,1.19416180255976,21.4420994753976,2.07944154167984,36.1448149200242,0,0,0.264690805198514,2.30258509299405,0.0830999999999998,0.71920656508625,0.0,8.08211200567302,2.42245387490917,16.8527788375707,1.23687127162307,0.0,0.791552227093605,2.30258509299405,0.0,0.5,86.1,0,0.0,0.0,2.07944154167984,0.9802685807819,0,0.0,2.17824074074074,0.625,0.599433333333333
CCC(=O)OC1CC(CC=C1C)C(=C)C,0.03017290555102,0.0,26.3,2,51.9117349161444,14.6311917359536,0.175690127314285,0.0,0,3.30676389098692,26.3,0.985445714285714,0.0,1.22801792455692,3.15167578871967,36.1448149200242,67.3874598142082,0.198685310179591,1.78230064247921,2,0,36.1448149200242,0.0,0,0,5.95228571428571,3.3322045101752,2,57.1428571428571,2.0,36.1448149200242,3.46573590279973,0,0.0,3.05179208587444,0.0882400869314319,3.25155756662484,0.273887913600001,0,235.422039931806,0.0,0,0.0939866808489797,1.13059428571429,0,5.8805329864007,35.9518602591004,-0.846492962381846,0,-0.115633975812547,190.872163684645,36.1448149200242,0,2.92737848352526,0,4.00733318523247,4.04305126783455,2.79515324277939,9.01333333333333,3.24060005694628,0.0,0.217582780995919,20,0.263673469387755,0,18.0,3.52312875258745,2,2.9287926223733,1.24640117067035,295.348414881856,3.04452243772342,36.1448149200242,0,3,3.20539755977319,3.49650756146648,2.25309002870846,0.656589519163102,26.4756127856703,30.9860436191747,3.38341348847591,72.8848558504272,3.07684934965049,0.0,3.31397236114103,3.63758615972639,0.0,0.978990357328298,208.33,0,0.0,0.0,3.25809653802148,0.676731975167931,0,0.0,2.36732827853364,0.445950491307634,0.614942857142857
COC1=C(C=CC(=C1)CC=C)O,0.0215180849999997,1.0,29.46,2,69.4501510446478,10.6611592970522,0.166022187499999,0.0,0,3.00633570445722,29.46,0.998175,42.6833431609212,1.32501121082418,2.75886879423695,53.6832310485276,69.3333205627757,0.0755364837499998,1.49508125472411,2,1,53.6832310485276,0.0,0,1,6.8425,3.31418600467253,2,50.0,1.33333333333333,53.6832310485276,3.13549421592915,1,0.0,2.40598574918134,0.0883391474884758,2.9424252746026,0.11079136125,0,129.482121962493,0.0,0,0.0983032681250005,1.12125,0,6.26399332360293,48.7880472994548,-0.244331886514779,0,0.0,23.5422039931806,53.6832310485276,0,2.71029687676867,0,4.70671091554305,4.59385642608782,2.00470654202391,6.33333333333333,2.12930001318455,0.0,0.0934769300000002,15,0.121632653061224,0,16.0,3.23644920922906,3,2.11010629261162,1.03014464272525,170.998511741335,2.77258872223978,53.6832310485276,0,1,2.26450210193206,3.78985537145394,1.23535377694566,1.09873421496215,10.8830574057343,21.8797005671693,3.04738229539537,75.5185020800993,2.76324266946121,0.0,2.18234528548375,4.25383808645985,0.0,0.562907291846956,164.22,0,0.0,0.0,3.04452243772342,0.708281114128399,0,0.0,0.788333333333333,0.788333333333333,0.644891666666666
