,nHAcc,piPC10,P_VSA_v_2,TPSA(NO),MDEC-12,ATS6m,T(N..N),DELS,nHet,MATS1p,SpMin4_Bh(m),P_VSA_LogP_5,SIC5,MDEO-12,GATS6e,SpMax4_Bh(m),SHED_DA,LOGP99,O%,piPC06,PW5,QEDu,SPI,N%,minsCl,nC,ATSC1i,MeanDD,P_VSA_charge_6,LOGPcons,MATS6v,Mv,ATS2m,F03{C-N},MPC05,ESOL,GATS3i,Hy,nHDon,DECC,ICR,ATSC1e,PHI,P_VSA_LogP_8,B01{C-Cl},JGI2,LLS_02,P_VSA_s_5,nN,SpMax1_Bh(m),MATS2m,C-001,GATS1m,SIC0,piID,CATS2D_05_AA,P_VSA_charge_3,P_VSA_charge_7,GATS5i,MDEC-13,minssO,T(N..O),piPC03,GATS2i,P_VSA_charge_2,CATS2D_06_AA,MATS6e,C-003,MW,MATS8m,MATS4e,MLOGP2,MATS6p,DLS_cons,GATS2p,RBF,SpMin2_Bh(m),CIC3,MATS2p,BIC2,AMW,NNRS,B02{O-O},CATS2D_02_AL,ATS3m,P_VSA_charge_1,JGI7,GATS1e,minsOH,P_VSA_i_2,B04{C-N},F02{C-O},AAC,Mi,P_VSA_charge_14,ATSC8i,SpMin1_Bh(p),GATS3p,HVcpx,MATS7p
C1=CC=C(C=C1)C(=O)CN,2,0.0,58.0421145044833,43.09,0.0,1.13784127101797,0,10.0858919123205,2,0.124605595226785,1.121036920278,3.18557495074005,0.851320686294755,0.0,0.851153135419771,2.68665029941868,1.0,0.827999964356422,5.26315789473684,3.9761708252519,0.0701489642628314,0.579409104720284,4.44271917141184,5.26315789473684,0.0,8,0.255498438614958,4.55555555555556,47.3812373671506,0.957070886081352,0.0035543999638333,0.623336842105264,2.72252170987153,1,2.70805020110221,-1.56148719494046,0.955860581023645,0.647148615521055,2,0.76,1.84643934467102,0.0199553299168974,2.18451780676528,0.0,0,0.0925925925925926,1.0,0.0,1,3.86157454164217,-0.0887705238880654,0,0.873224872888138,0.349164667305854,5.83334767901084,0,0.0,0.0,1.14159095156218,0.0,0.0,3,3.63098547569503,1.07164575067049,25.1449270324178,0,-0.0727036197412599,0,135.18,1.08335147927216,-0.237459565459246,1.49209326132862,0.0094047603438497,0.752380952380952,1.11800816047656,0.105263157894737,1.6634790501738,0.776573026429655,-0.0965417106291162,0.678855981957024,7.11473684210526,1.0,0,1,2.70879457865115,32.8971874720655,0.0,0.730699962766959,0.0,57.805993992158,1,2,1.48322619697091,1.12465789473684,0.0,0.0137587856509697,2.00017164601444,1.00663822931749,2.38153709471428,0.355862503914784
CCOC(=O)C1=CC=CO1,3,0.0,45.6521612062729,39.44,1.09204834508363,1.43300132836915,0,12.4333333333333,3,-0.258123288606643,1.00999425369084,20.5072341738551,0.910005209261996,0.816496580927726,0.71884037378435,2.23963465232903,0.0,1.4563000202179,16.6666666666667,3.75244093560368,0.0577195739804132,0.681117215178162,4.49530391244864,0.0,0.0,7,0.214971011111111,4.11111111111111,0.0,1.14942447230826,-0.469270448447456,0.625088888888889,2.83164518219169,0,2.39789527279837,-1.58610058378193,0.685510450510399,-0.672176797452389,0,0.84,1.89546184423832,0.0668771038888896,2.37032267015723,0.0,0,0.0925925925925926,1.0,0.0,0,3.86506117593842,0.0851686419805142,1,0.712196479584715,0.355086030193406,5.47305817863408,0,25.1449270324178,27.7776992087503,0.730462831265416,0.577350269189626,4.65356481481482,0,3.5660053559634,1.09821626810272,0.0,0,-0.114780477209223,0,140.15,1.18984387217178,-0.34669259549976,0.316488826682323,-0.269828049262347,0.852380952380952,1.06759317434868,0.166666666666667,1.66051108111055,0.37527152789797,-0.0905805894305151,0.832201092020115,7.78611111111111,1.0,1,3,2.62115418182226,20.5072341738551,0.0,0.796401429597331,0.0,56.749728959184,0,6,1.48068211496638,1.12716666666667,7.19133047612651,0.0388171266666667,1.80732199259916,0.682679257441709,2.39398821969265,-0.227155127660957
CCC(C)CO,1,0.0,42.6833431609212,20.23,2.14913986364708,0.0209964536175608,0,4.86574074074074,1,-0.0778360884924532,0.980915713924141,0.0,0.542232640746215,0.0,0.0,1.96821597746551,0.0,1.02480003982782,5.55555555555556,0.0,0.0,0.489544816814113,3.48379838344417,0.0,0.0,5,0.197370632222222,2.06666666666667,20.1849402629802,1.17473354283537,0.482770370842415,0.493088888888889,2.07423532783675,0,0.0,-1.19828507872775,1.26784632970535,0.0044637210993799,1,0.555555555555555,1.45914791702724,0.0304722113888888,3.14207321542264,0.0,0,0.133333333333333,1.0,0.0,0,3.57658733865927,-0.131808183091258,2,1.40938996838667,0.272179949090541,3.09104245335832,0,0.0,0.0,0.0979664365310746,1.41421356237309,0.0,0,1.6094379124341,1.2904060194541,0.0,0,0.181450789164322,1,88.1700000000001,0.0,-0.131850394100091,1.46264978389539,0.409148686063423,0.852380952380952,1.29488723775922,0.117647058823529,1.62692926576001,0.75054305579594,-0.0954776854395293,0.755003466005584,4.89833333333334,0.0,0,1,2.01229029969108,42.6833431609212,0.0,1.04550531476918,8.33476851851852,20.1849402629802,0,1,1.13496997460394,1.15003333333333,0.0,0.0,1.91730843311517,1.25967317643175,1.95288229232773,0.0
CCC(C=C)O,1,0.0,42.6833431609212,20.23,2.3094010767585,0.0415611069093862,0,5.86009259259259,1,-0.057071786238705,0.771260461690993,0.0,0.550704882778696,0.0,0.0,1.81928328018508,0.0,0.943300046026707,6.25,0.0,0.0,0.469787891973964,3.48379838344417,0.0,0.0,5,0.17868320296875,2.06666666666667,18.3014517353202,1.05590021156833,0.577996622682477,0.5218,2.07809088870863,0,0.0,-1.10369474682842,0.98622969589699,0.0044637210993799,1,0.555555555555555,1.45914791702724,0.0270465394921874,2.76893632664243,0.0,0,0.133333333333333,1.0,0.0,0,3.57490825061709,-0.102878680847284,1,1.26984615394364,0.299548102760774,3.29583686600433,0,0.0,2.53453173920001,0.640688075888289,1.0,0.0,0,1.94591014905531,1.39717887851133,0.0,0,0.208869581611849,0,86.15,0.0,-0.274830596638138,1.13294861317868,0.485102134435192,0.90952380952381,1.38309201303427,0.133333333333333,1.63977760688407,0.547180468885217,-0.256986029567733,0.863204882778696,5.384375,0.0,0,2,1.95933220885366,42.6833431609212,0.0,1.04503448384924,8.54861111111111,36.6029034706404,0,2,1.1981924110431,1.1428375,0.0,0.0,1.87728360991369,0.97411939381247,1.95288229232773,0.0
CC(=O)OC1CCCCC1,2,0.0,36.1448149200242,26.3,1.05421151585687,1.58400231289727,0,10.0839342403628,2,-0.111234939584361,1.44225808045468,10.9998878876064,0.756860175174504,0.5,1.09175826734349,2.86601227090565,0.0,1.88220002502203,8.33333333333333,2.39789527279837,0.0754994036970781,0.610686421121397,4.5316951941021,0.0,0.0,8,0.297757805,4.66666666666667,2.53453173920001,1.80989017439923,-0.138044701393129,0.54655,2.85501382091871,0,2.70805020110221,-1.96338378103306,0.904094026685624,-0.768202054231302,0,0.84,1.89546184423832,0.0118147499999994,2.87884453910757,0.0,0,0.0370370370370371,1.0,0.0,0,3.73838726636816,0.0011551536549755,1,0.996621620109631,0.279320088074756,4.65396035015752,0,0.0,10.1381269568,0.907905378131804,1.15470053837925,5.05222222222222,0,2.63905732961526,1.3596616844411,25.1449270324178,0,-0.119193447816839,0,142.22,0.692561836828582,-0.0588904467149487,2.78245918688395,-0.107592683064318,0.952380952380952,1.35168652731634,0.0833333333333333,1.69314799064019,1.34436093777043,-0.214257981908851,0.585989687190652,5.92583333333333,1.0,1,4,2.65273031260889,10.9998878876064,0.0,0.678102735676798,0.0,28.6891934340166,0,4,1.28067212952089,1.13855,7.19133047612651,0.0286074150000002,2.0170915160176,0.90841664111998,2.41663484475755,0.107028484506458
C1=CC(=CC=C1CO)O,2,0.0,85.3666863218424,40.46,0.0,1.15725172562208,0,10.6348148148148,2,0.190067854629262,0.891156854410101,3.18557495074005,0.856087916401043,0.0,1.45214966078219,2.53505910692707,1.0,0.8845000192523,11.7647058823529,3.87639582778499,0.078423462278181,0.653381461072305,4.17554410143591,0.0,0.0,7,0.20348970851211,4.5,18.9524949468603,0.940317857382495,-0.0897746264145633,0.619811764705883,2.65584061687387,0,2.70805020110221,-1.60948059302345,1.27477651937926,0.736477445989414,2,0.938271604938272,1.97493750120193,0.0563535504498273,1.82396618090097,0.0,0,0.0808080808080808,1.0,0.0,0,3.84781180708166,-0.131412692796999,0,0.911632016610911,0.343019975278146,5.57925801658846,0,0.0,22.1380698976003,0.716857354516526,0.0,0.0,0,3.50405476710186,1.12087112360043,0.0,1,0.683036975792193,0,124.15,1.0802988715554,-0.115730404441282,0.957175674462632,0.140751067326284,0.752380952380952,1.11929741950836,0.0588235294117647,1.44730346527552,0.588235294117647,-0.06327511971667,0.755203084786791,7.30294117647059,1.0,0,3,2.56578495286982,85.3666863218424,0.0,1.04601507153502,8.54685185185185,41.0905648444606,0,3,1.40208140275603,1.12232941176471,0.0,0.0072710732179931,1.99058221636489,1.27532083033428,2.29592515552291,0.671666000676122
CC(=O)OCC1=CC=CO1,3,0.0,45.6521612062729,39.44,0.829777303051304,1.88966507799084,0,11.6705706727135,3,-0.258123288606643,1.02324682747163,20.5072341738551,0.910005209261996,0.632455532033676,1.508492571536,2.24241011285291,0.0,1.3427000194788,16.6666666666667,3.44601139745195,0.0580288255777039,0.67890978362976,4.6203021057572,0.0,0.0,7,0.214971011111111,4.28888888888889,0.0,0.879024472061894,-0.372342806531245,0.625088888888889,2.83164518219169,0,2.39789527279837,-1.39844298361095,0.77941707071455,-0.672176797452389,0,0.8,1.84643934467102,0.0668771038888896,2.37032267015723,0.0,0,0.0555555555555556,1.0,0.0,0,3.84497416961624,0.0851686419805142,1,0.712196479584715,0.355086030193406,5.47305817863408,1,0.0,18.9524949468603,0.542482797232756,1.0,4.65356481481482,0,3.38014397246432,1.09821626810272,25.1449270324178,0,-0.401946076219884,0,140.15,1.18984387217178,-0.141646737194505,0.0867734860474323,-0.197498703565128,0.852380952380952,1.06759317434868,0.166666666666667,1.66081709902224,0.37527152789797,-0.0905805894305151,0.832201092020115,7.78611111111111,1.0,1,4,2.42750550001948,20.5072341738551,0.0,0.796401429597331,0.0,56.749728959184,0,6,1.48068211496638,1.12716666666667,7.19133047612651,0.0388171266666667,1.80691791908889,0.804494275799006,2.44908596973592,-0.41018834984323
C1=COC(=C1)C=CC=O,2,0.0,34.6522733186665,30.21,0.0,1.41925911622198,0,8.32288548752834,2,-0.128915800577752,0.859031911923876,9.50734628624871,1.0,0.2,1.15384209439647,2.23828910282635,0.0,1.4917000234127,13.3333333333333,3.96556377235618,0.0610761079870867,0.559966688137765,3.1591847989113,0.0,0.0,7,0.1709804832,4.19444444444444,0.0,1.02149611712852,-0.0303783355216698,0.667333333333334,2.59479759055478,0,2.19722457733622,-1.5106983052872,0.895688938110428,-0.742188618452808,0,0.814814814814815,1.89106111207265,0.0308319624000006,1.99391558345029,0.0,0,0.0444444444444445,1.0,0.0,0,3.85911576540229,-0.225738049261787,0,0.676936718359719,0.365885161966557,5.74400428910442,1,0.0,37.9049898937205,0.935753202619659,0.0,0.0,0,3.53732955598674,1.19391437796317,25.1449270324178,0,-0.0768461444397912,0,122.13,0.0,-0.115029444062562,0.0519786776918649,-0.21252201020084,0.752380952380952,1.18181825453757,0.133333333333333,1.60607081155189,0.0,-0.249139267365384,0.849447436443507,8.142,1.0,0,4,2.18579768503587,9.50734628624871,0.0,0.698294001163341,0.0,66.5174541399559,0,4,1.42947329835984,1.11096,0.0,0.0,1.80310696332946,0.913218009005058,2.4226493839981,0.865962634573777
CCCC(=O)OC,2,0.0,36.1448149200242,26.3,1.80720400721969,0.43634139806855,0,8.0825,2,-0.338606318651618,0.836739197459572,10.9998878876064,0.687930954193892,0.5,0.0546741435588074,2.17642957332196,0.0,0.959500022232533,11.7647058823529,0.0,0.0219155844155844,0.561066232706625,4.12670612412952,0.0,0.0,5,0.181485046089966,2.38095238095238,8.82520426189009,1.03310383537498,-0.23994893172468,0.533152941176471,2.27798019800637,0,0.693147180559945,-1.08387406175024,1.01722107925728,-0.668417838585144,0,0.571428571428571,1.55665670746282,0.0068611521799313,3.61566439425677,0.0,0,0.111111111111111,1.0,0.0,0,3.58564617200297,0.0461600461594743,1,0.998868055957918,0.326075234527958,3.55534806148941,0,0.0,2.53453173920001,0.627848240273022,0.816496580927726,4.35166666666667,0,2.07944154167984,1.05213856686166,25.1449270324178,0,0.143009341557661,0,102.15,0.0,-0.338570059688525,0.991242226858468,-0.29436433657979,0.952380952380952,1.05392247804559,0.1875,1.6026772556,0.794692647313349,-0.0356630773017113,0.805578013017421,6.00882352941177,0.0,1,2,2.12303730733765,10.9998878876064,0.0,0.716767003260691,0.0,31.9686556221509,0,2,1.33282040458502,1.14675294117647,7.19133047612651,0.0,1.87200221319004,1.00061850704075,2.20511461584685,0.472757911977274
CCCCCCCC(=O)OCCC,2,1.09861228866811,36.1448149200242,26.3,3.63797896075053,2.45295732575803,0,11.3392856023646,2,-0.146911535679597,1.57396613424064,10.9998878876064,0.857903977612167,0.5,1.36350049496983,3.08439236174931,0.0,3.30010003596544,5.71428571428571,2.19722457733622,0.0599126818324228,0.515534885051134,7.35429057023103,0.0,0.0,11,0.415417239183673,4.30769230769231,27.7885354805802,3.67524337758197,-0.0744737513820595,0.520697142857143,2.89712955137612,0,2.30258509299405,-2.82259890404188,0.923790022574576,-0.822392806571703,0,1.42011834319527,2.56544837182083,0.0372529799999996,9.45034865702479,0.0,0,0.0555555555555556,1.0,0.0,0,3.66327272309461,-0.0891924221416194,2,1.19995726177403,0.230406260576465,4.64439089914137,0,0.0,5.06906347840001,1.03782396301137,0.377964473009227,4.95877928949358,0,2.63905732961526,1.37323698684556,25.1449270324178,0,-0.136635146735566,0,186.33,0.0023078809970359,-0.134861458019416,15.0864666087158,-0.0376849148668652,0.9,1.37312024589337,0.264705882352941,1.90927543374483,1.1719871431044,-0.218006779204777,0.614069077010464,5.32371428571428,0.0,1,3,2.82010720197073,10.9998878876064,0.0104166666666667,0.713117582342474,0.0,47.1758460573509,0,3,1.18181891937266,1.14245714285714,7.19133047612651,0.330751366530613,1.95582145493697,0.916150866145746,3.13372707014809,-0.0049433951519218
CCCCC(=O)OC,2,0.0,36.1448149200242,26.3,2.24957684727828,1.14268179789959,0,8.61277777777778,2,-0.278345729320748,1.09529516000589,10.9998878876064,0.770568798649447,0.5,1.88200463295477,2.47804765276079,0.0,1.34960002452135,10.0,0.693147180559945,0.0469088203463203,0.582034428463787,4.73770026881529,0.0,0.0,6,0.22099995,2.71428571428571,11.3597360010901,1.4411083493018,-0.136299741124037,0.52952,2.4069835030767,0,1.38629436111989,-1.35120919441545,1.01249184139473,-0.70979597276789,0,0.8125,1.90563906222957,0.0036558764999994,4.5694554511491,0.0,0,0.0952380952380953,1.0,0.0,0,3.60996744566159,-0.0014597335452664,1,1.0490996882019,0.299741646736509,3.78418963391826,0,0.0,2.53453173920001,0.838581328849526,0.707106781186548,4.41333333333333,0,2.19722457733622,1.13044779817142,25.1449270324178,0,-0.403425971471178,0,116.18,0.644396922241909,-0.232697153285844,1.88602161985276,0.0938460019385969,0.952380952380952,1.13572158732552,0.210526315789474,1.65163667189704,0.775488750216347,-0.0717031072768161,0.774293156017495,5.809,0.0,1,2,2.27430612767173,10.9998878876064,0.0,0.710401422302247,0.0,34.5031873613509,0,2,1.29546184423832,1.1455,7.19133047612651,0.0347076900000003,1.90308842691383,1.00331652676373,2.41390976555739,-0.287399613237454
CCCCCOC(=O)CC,2,0.0,36.1448149200242,26.3,3.05521053722215,1.93595433398711,0,10.0673313492063,2,-0.205084751798046,1.26651072469667,10.9998878876064,0.840360475465977,0.5,1.16057675070173,2.73872105601321,0.0,2.12980002909899,7.69230769230769,1.79175946922806,0.045173842751153,0.528908673343741,5.87968103501435,0.0,0.0,8,0.299174455384615,3.4,22.7194720021802,2.22092350909155,0.0598299045574704,0.524769230769231,2.64558127305645,0,1.79175946922806,-1.86076091530953,0.887749852236301,-0.768202054231302,0,1.1,2.24643934467102,0.0195602027218928,6.50662026968247,0.0,0,0.0740740740740741,1.0,0.0,0,3.61895578498205,-0.0329679225825752,2,1.12453596646769,0.263571353084512,4.17438726989564,0,0.0,2.53453173920001,1.04166666666667,0.577350269189626,4.85430555555556,0,2.39789527279837,1.32471353549019,25.1449270324178,0,-0.124590076883958,0,144.24,-0.23073052692278,-0.280737328399111,4.24389045745366,0.107111651918961,0.952380952380952,1.32187932404243,0.24,1.85017581490722,0.750375961704881,-0.208436509418566,0.713451113017086,5.5476923076923,0.0,1,3,2.54038673249933,10.9998878876064,0.0104166666666667,0.707281175509547,0.0,39.5722508397509,0,3,1.23890125660263,1.14386153846154,7.19133047612651,0.165549150532545,1.91949418481272,0.872942875065506,2.75928146982246,-0.119067953733691
CCSC,0,0.0,0.0,0.0,1.41421356237309,0.0,0,0.527777777777778,1,0.058221301827015,0.0,0.0,0.27894294565113,0.0,0.0,1.36610632335259,0.0,1.36929999291897,0.0,0.0,0.0,0.344016712173919,1.89301847282485,0.0,0.0,3,0.153091697777778,1.66666666666667,8.82520426189009,1.29239281893803,0.0,0.524525,1.83468657764044,0,0.0,-1.30800061634299,1.18931050025223,-0.64601483711009,0,0.5,1.0,0.0147971677777777,3.64437510541406,0.0,0,0.111111111111111,0.875,0.0,0,3.82597967921313,-0.295051652045277,1,0.899215126561556,0.331585581523305,2.39789527279837,0,0.0,8.09005401940455,0.0,0.0,0.0,0,0.693147180559945,1.28690913762612,0.0,0,0.0,0,76.18,0.0,-0.0507421948592164,1.86016446427689,0.0,0.8,1.54468859626689,0.0909090909090909,1.50459629906082,0.959147917027245,-0.26444066323987,0.759030636578457,6.34833333333334,0.0,0,0,1.14315648319886,0.0,0.0,0.954415391492773,0.0,16.9152582812946,0,0,1.18872187554087,1.13173333333333,0.0,0.0,1.68551077884638,1.27126020108809,1.75,0.0
CSSC,0,0.0,0.0,0.0,0.0,0.0,0,0.240740740740741,2,0.293381651745166,0.0,0.0,0.133109249769814,0.0,0.0,1.29826582104216,0.0,1.62739996612072,0.0,0.0,0.0,0.358387462863196,1.89301847282485,0.0,0.0,2,0.1410057152,1.66666666666667,60.3634989507324,1.28591712495322,0.0,0.59546,2.04516969386679,0,0.0,-1.41174648471753,2.07797070547418,-0.430676558073393,0,0.5,1.0,0.0175400432000001,4.35022769438354,0.0,0,0.111111111111111,0.875,0.0,0,4.12302637106499,-0.293407966225426,0,0.522875598465734,0.412697251504221,2.39789527279837,0,0.0,14.3807265420946,0.0,0.0,0.0,0,0.693147180559945,1.06578261217541,0.0,0,0.0,0,94.22,0.0,-0.26912461890634,0.71326708200292,0.0,0.842857142857143,1.31757499522449,0.111111111111111,1.4918110275737,1.95097750043269,-0.203941155079926,0.432486760358964,9.422,0.0,0,0,1.20819389696619,0.0,0.0,0.568537441848036,0.0,14.3807265420946,0,0,1.37095059445467,1.10856,0.0,0.0,1.45307151789567,2.42399335446688,1.75,0.0
CCSC(=O)C,1,0.0,25.1449270324178,17.07,1.15470053837925,0.0617113628641223,0,6.01342592592593,2,0.0534262651500621,0.423775596223682,0.0,0.56978306762363,0.0,0.0,2.07106411946526,0.0,1.28599999845028,7.14285714285714,0.0,0.0,0.503946531590271,3.50809780554699,0.0,0.0,4,0.177849063061224,2.13333333333333,41.0447454254383,0.956353835227634,0.704548154094912,0.572078571428571,2.59537617644482,0,0.0,-1.14284956164798,1.22541156124656,-0.613854814107734,0,0.666666666666667,1.45914791702724,0.0041226979081629,3.23890121534338,0.0,0,0.0888888888888889,1.0,0.0,0,3.90926261498852,0.135762902852788,2,0.81736307757856,0.399658205629272,3.29583686600433,0,0.0,0.899690748357237,0.674583163578597,1.15470053837925,0.0,0,1.6094379124341,1.15718488062432,25.1449270324178,0,0.289655232709837,0,104.19,0.0,-0.30125112954795,0.42897457595643,0.494962077949185,0.938095238095238,1.24145227899405,0.153846153846154,1.65729892557847,0.822126786023353,-0.0711607132810736,0.784068781909344,7.44214285714286,0.0,0,2,1.8287957951386,0.0,0.0,0.521857071844321,0.0,22.048735613577,0,1,1.52164063634332,1.12787142857143,0.0,0.0,1.71555376312753,1.65504865046717,1.98746875060096,0.0
CC(C)SC(C)C,0,0.0,0.0,0.0,0.0,0.226833662471643,0,2.16666666666667,1,0.039119735121606,1.41678584666846,0.0,0.282334564939487,0.0,0.0,2.49888584666846,0.0,2.53640000522137,0.0,0.0,0.0,0.391746986473418,4.58584577674731,0.0,0.0,6,0.267791465941043,2.28571428571429,35.3008170475603,2.46277137779709,0.49454273809763,0.517842857142857,2.80703955474146,0,0.0,-2.27278333619118,1.65670003279987,-0.802101406302172,0,0.653061224489796,1.37878349348618,0.0241317826757368,3.53351850166393,0.0,0,0.0634920634920635,0.875,0.0,0,3.93038243588693,0.153908892747901,4,1.00585863791736,0.253970737132247,3.36729582998647,0,0.0,0.0,1.25268462981623,4.61880215351701,0.0,0,1.6094379124341,1.03765065185057,0.0,0,0.4083504155061,0,118.27,0.0,0.0408115278075393,6.78141039253408,0.434001426471643,0.757142857142857,1.09382205888115,0.1,1.81950028273039,2.61997857184066,0.155833468170716,0.410080596443678,5.63190476190477,0.0,0,0,2.19245103319278,0.0,0.0,1.08253854183401,0.0,35.3008170475603,0,0,1.11552009358193,1.13459047619048,0.0,0.0,1.82177589908011,2.15293142314313,2.00103298319379,0.0
CC1=CC=C(O1)C,1,0.0,9.50734628624871,13.14,1.63299316185545,0.0617113628641223,0,3.16666666666667,1,-0.148241601965868,0.818923350158704,9.50734628624871,0.598832295077954,0.0,0.0,2.04767070972993,0.0,1.89644002914429,6.66666666666667,0.0,0.0458309037900875,0.446067591146551,3.15271733575213,0.0,0.0,6,0.181559016,3.71428571428571,0.0,1.3546314979861,0.842507071101557,0.588133333333334,2.50243847036092,0,1.79175946922806,-1.84738283103093,0.843819170651553,-0.802101406302172,0,0.489795918367347,1.37878349348618,0.0102432355999996,0.989250778877641,0.0,0,0.0740740740740741,1.0,0.0,0,3.86433396684353,0.285398037951061,2,0.908818397238581,0.325810401947484,4.83081061750089,0,0.0,36.6029034706404,0.970333688113745,2.3094010767585,0.0,0,3.29119648644783,1.09218158458085,0.0,0,0.270674122689881,0,96.14,0.0,0.0438243698194272,0.888597440033816,0.709589686891708,0.814285714285714,1.04293746987501,0.0,1.74259570675061,1.5673183336218,-0.0593509408158494,0.566580748373515,6.40933333333334,1.0,0,4,1.90870911623108,9.50734628624871,0.0,0.847167530447449,0.0,47.5005453392133,0,4,1.27290559532006,1.12468,0.0,0.0,1.75039581809155,0.874964025250996,1.88858859535038,0.0
CCCC(C)OC(=O)C,2,0.0,36.1448149200242,26.3,2.40685194967073,1.4813371142598,0,9.45574074074074,2,-0.236196209227062,1.2933617645142,10.9998878876064,0.780970753233482,0.5,0.505956361568703,2.39437314751403,0.0,1.73810002952814,8.69565217391304,1.38629436111989,0.0333316356845769,0.603337901106761,5.90060103477211,0.0,0.0,7,0.26019155705104,2.83333333333333,11.3597360010901,1.73064872059634,0.215985437329743,0.526834782608696,2.63126244039216,0,1.38629436111989,-1.63633021209386,0.769022197641879,-0.742188618452808,0,0.91358024691358,1.89106111207265,0.0122233205671073,4.32686675366101,0.0,0,0.0740740740740741,1.0,0.0,0,3.6293192092824,0.114799505411018,3,1.09024145305877,0.279574523722912,3.98898404656427,0,0.0,11.3597360010901,1.07429038297891,2.64908334555764,4.85166666666667,0,2.19722457733622,1.29996787566918,25.1449270324178,0,0.0693184000766482,0,130.21,0.622929571263995,-0.0291567660382255,2.98096154682502,0.149335403132024,0.952380952380952,1.28038225356209,0.181818181818182,1.72798738675013,0.794115761151756,-0.189547690643382,0.728333914338915,5.66130434782609,0.0,1,4,2.4141542285223,10.9998878876064,0.0,0.707711722674614,0.0,38.7360067401968,0,4,1.26467267939572,1.14457391304348,7.19133047612651,0.0357505887334597,1.92129794592789,0.773894421915958,2.38258626674086,-0.166273598554791
