,nHAcc,piPC10,P_VSA_v_2,MDEC-12,ATS4i,Vx,MATS1p,nHet,DELS,ESOL,P_VSA_LogP_5,SIC5,nHDon,SpMax4_Bh(m),MAXDP,ATSC8m,SHED_DA,SPI,C-001,ATS6m,IC2,N%,piPC06,nRCOOR,MATS2m,ATS2m,MaxsCl,TPSA(NO),GATS2i,GATS8p,ATSC1v,MATS4m,P_VSA_MR_5,NssNH,MW,CIC2,piID,O%,SpMin7_Bh(v),ATSC1e,IC4,B01{C-Cl},LLS_02,P_VSA_s_5,MATS6v,GGI9,P_VSA_charge_3,QEDu,SHED_NL,MPC05,nC,GATS3e,NNRS,P_VSA_e_3,P_VSA_charge_7,F03{C-N},MaxssO,Mv,Hy,CATS2D_04_DA,P_VSA_charge_11,SIC0,P_VSA_charge_2,AMW,Mi,S1K,Vindex,GATS5i,Me,H-046,ATSC2e,MATS2p,SsCH3,CATS2D_06_DL,GATS2p,MATS5v,JGI4,ATS3m,MLOGP2,SpMax1_Bh(m),S3K,AAC,Fsp3,GATS7v,MATS7e,SpMin1_Bh(p),ATS1m,GATS1m,P_VSA_m_2,P_VSA_charge_12,P_VSA_i_3,MATS4i,GGI1,P_VSA_LogP_2,ATSC5e,IC1,RBF,CIC4,MDEC-23,O-060
CCCCCC1CCC(=O)O1,2,0.0,36.1448149200242,1.89484851202714,4.30906484278914,223.006644518272,-0.0987568635239577,2,10.8281849962207,-2.16546395989468,10.9998878876064,0.869491888359784,0,2.71035057495197,3.66393857079869,4.34788185972565,0.0,5.17094139330566,1,2.128602713208,3.20028867064358,0.0,2.56494935746154,1,-0.0209330442797875,2.92949364939324,0.0,26.3,1.37522416851544,0.928904376085281,3.95476746227709,-0.0392928883006193,24.0323946970901,0,156.25,1.55459883151989,4.8283137373023,7.40740740740741,0.527652387781573,0.0190739034567896,4.13433611319445,,1.0,0.0,0.0111919056827263,0.0,0.0,0.565784608085069,0.0,2.63905732961526,9,1.13373262592914,1.0,0.0,7.60359521760002,,5.06894557823129,0.542370370370371,-0.789532401257463,0,0.0,0.263686867460294,25.1449270324178,5.78703703703703,1.13853333333333,8.73038073038073,0.416289426728897,0.902603585306772,0.989755555555556,9,0.17973947419753,-0.218808434776434,2.18120834908037,0,1.36847761754701,0.0108680247512194,0.0292857142857143,2.65769662083448,3.94133176228938,3.76249835114672,3.02196363636364,1.25380139057159,0.888888888888889,0.960353319054115,-0.194408158682911,1.93294379094311,2.66320624041963,1.03566679408405,31.2237251732166,0.0,224.482446865469,-0.0088523736521267,2.0,15.2071904352,0.126921941234568,1.9545304475547,0.148148148148148,0.620551388969016,5.02304152251779,1
CCCCCCCC1CCC(=O)O1,2,2.19722457733622,36.1448149200242,2.05947660505227,4.58188200921588,269.817275747508,-0.0806624797077049,2,11.2326648715042,-2.87396370309875,10.9998878876064,0.875319816407598,0,2.93274028201794,3.76643372435445,8.28257887933885,0.0,6.0230599145613,1,2.40986871509672,2.98203483417755,0.0,2.70805020110221,1,-0.0549380025973948,3.06362901377517,0.0,26.3,1.39787416056696,0.889236465118045,4.92942998214876,-0.0283810864351721,29.1014581754901,0,184.31,2.06235928518091,5.0998664278242,6.06060606060606,0.782955673534769,0.0314569234710739,4.29424601323229,,1.0,0.0,0.0072651981460218,0.0446913580246914,0.0,0.572523214001088,0.0,2.77258872223978,11,1.09045442400459,1.0,0.0,7.60359521760002,,5.12891817838246,0.53629090909091,-0.822392806571703,0,0.0,0.240126722193854,25.1449270324178,5.58515151515151,1.13850909090909,10.7155003270111,0.349764338845851,0.92530473505266,0.984563636363637,13,0.200210365041322,-0.22515718033874,2.22098053301517,0,1.39275712009527,0.0071340136080004,0.0227777777777778,2.83278853030622,12.1949726128399,3.76573158006476,4.41948965042529,1.2112938253355,0.909090909090909,0.913990235683923,-0.0561767449631596,1.95710593828141,2.81412646055432,1.098064154829,36.2927886516166,0.0,271.566854851831,-0.0066775617750334,2.0,20.2762539136,0.139004898842976,1.82954422989935,0.181818181818182,0.750148106126164,5.23452519111962,1
CCCCC(CC)CO,1,0.0,42.6833431609212,3.60465432504338,4.4762660486858,215.033222591362,-0.0417665411022326,1,6.14546296296296,-1.98440213228704,0.0,0.810996326719573,1,2.74958966754351,2.75265117157974,1.21046535127572,0.0,5.30176992307932,2,1.62086791239324,3.06934027978099,0.0,1.09861228866811,0,-0.172865908504771,2.4839792990979,0.0,20.23,1.36623895646664,0.0,3.92460576010974,-0.0835881577262571,27.7885354805802,0,130.26,1.68554722238248,3.8286413964891,3.7037037037037,0.560942707041048,0.0398794617283949,4.03230324274395,,1.0,0.0,-0.0868921998968849,0.0,0.0,0.541247846946994,0.0,1.6094379124341,8,0.610029239163435,0.0,0.0,2.53453173920001,,0.0,0.498370370370371,-0.212707795322106,0,0.0,0.22840679444443,0.0,4.82444444444445,1.14615555555556,8.96103896103896,0.738469324298361,0.76970920309653,0.973322222222223,14,0.0712181545679015,-0.147128318357784,4.32008030990174,1,1.37132208427183,0.0201078907906547,0.0266666666666667,2.51877465728997,5.17043749398029,3.65686394349112,4.46348594309443,1.08604861231304,1.0,0.6257050720633,-0.11780847665682,1.96869434464841,2.38636891887302,1.43628540681259,27.7885354805802,0.0,242.792077102957,-0.106527396544336,1.5,10.1381269568,0.115144012592594,1.81092941693177,0.192307692307692,0.722584259419515,3.4941355938579,0
CCC1=CN=C(C=C1)C,1,0.0,16.7855295481303,2.91253974625501,3.84999078175488,182.392026578073,-0.0758530254167394,1,2.87037037037037,-2.18596800070748,14.9897425804802,0.866844441281399,0,2.62519944021367,1.1499537037037,1.5912308736,0.0,4.17554410143591,2,0.991033919093205,3.64643934467102,5.0,3.87639582778499,0,0.105818643023579,2.63250823963607,0.0,12.89,1.11514865232723,0.0,2.8305467322,-0.349053457779326,31.9891078927203,0,121.2,0.675488750216347,5.57925801658846,0.0,0.0,0.0219014417999997,3.74643934467102,,1.0,0.0,-0.383666955693393,0.0,0.0,0.495143587279897,0.0,2.70805020110221,8,1.47387032910437,1.0,16.7855295481303,24.0215584252603,,0.0,0.58277,-0.848215563946067,0,0.0,0.28210573565052,16.7855295481303,6.06,1.128715,6.27845562081231,0.539729797052463,0.589051388522382,0.97599,5,0.0446536041999998,0.0305087226099717,4.13074074074074,0,0.980517396944047,0.138448288440522,0.0855555555555556,2.50868179041014,2.34906820521805,3.84473918308189,1.52846521533749,1.21924070463685,0.375,1.01254505785061,0.0678071190985733,2.00688755525494,2.42108786957478,1.01448128037593,70.9127073384509,0.0,129.482121962493,-0.235338957125779,2.0,2.53453173920001,0.0449493245000005,2.78418371977919,0.05,0.575488750216347,5.18735821860404,0
CC1=CC=C(C=C1)OC,1,0.0,10.9998878876064,2.74635619187616,3.78302361256132,175.564784053156,-0.110993819254963,1,3.15481481481481,-2.44784146448959,19.4288909329307,0.783054889101951,0,2.68665029941868,1.46916666666667,1.83330174739612,0.0,4.17554410143591,1,0.967307337586924,3.11583409216322,0.0,3.87639582778499,0,0.0724157694484694,2.63677264456597,0.0,9.23,0.815781656464329,0.0,2.57438930260388,-0.28782998892627,8.82520426189009,0,122.18,1.13209342128037,5.57925801658846,5.26315789473684,0.0,0.01639724734072,3.32636040795269,,1.0,0.0,0.186778533163978,0.0,0.0,0.484909363367452,0.0,2.70805020110221,8,1.17711759509551,1.0,0.0,27.7776992087503,,4.96916666666667,0.597305263157895,-0.848215563946067,0,0.0,0.291056381484488,0.0,6.43052631578948,1.12028421052632,6.3040404040404,0.539729797052463,0.863515229376509,0.986594736842105,3,0.0751819532409973,0.188462734390499,3.7262962962963,0,0.804549324927371,0.0844938992526423,0.0855555555555556,2.52577037623747,4.80778867636452,3.84870930581655,1.54231788437618,1.23638641087129,0.25,2.01283686328591,-0.0829258617326304,1.99591098505611,2.44281649037535,0.927184110333399,66.0422546066692,0.0,128.71090785351,-0.281786340819974,2.0,0.0,0.0394442406648201,2.58951830268954,0.0526315789473684,0.921567105490892,5.65685424949238,1
CC1CCCCCCCCCCCCC(=O)C1,1,3.09104245335832,25.1449270324178,2.76760029545725,5.25381817901629,377.093023255813,0.0,1,9.95442554799697,-4.90372125290661,0.0,0.775041066881918,0,3.20715495846264,4.73119504283195,22.3246342389316,0.0,6.72242518241897,1,3.29284426968844,2.58880782773796,0.0,3.09104245335832,0,-0.146410334860384,3.24475270997974,0.0,17.07,1.40610733607374,1.09020020729478,7.43965283114531,0.04348578618139,41.7741168714902,0,238.46,2.96578102393968,5.76519110278484,2.12765957446809,1.25439783026912,0.0507379526482566,3.81698253496686,,1.0,0.0,-0.0016653412823164,0.0,0.0,0.482812519365232,0.0,2.99573227355399,16,1.03009669808728,1.0,0.0,2.53453173920001,,0.0,0.52376170212766,-0.922564278556072,0,0.0,0.190982433688769,25.1449270324178,5.07361702127659,1.13696595744681,14.7352935226767,0.369836962991761,0.998877357926186,0.969814893617022,26,0.0986748787279311,-0.199667902527326,2.24601773116654,0,1.40453091137181,-0.033539851028954,0.016,3.29047680018695,15.7678193894823,3.748802596768,8.40534444470766,1.0608288970339,0.9375,0.98020111709838,-0.0193071567719229,1.99218423273889,3.0376033176293,1.28859821028386,46.9075942037725,0.0,378.277986930128,0.009844785067987,2.0,32.9489126096001,0.203676726613854,1.57032362458688,0.0,1.73760631671078,7.38796456174002,0
CCC(=O)OCC,2,0.0,36.1448149200242,2.0,3.19238282487261,147.425249169435,-0.338606318651618,2,8.48333333333333,-1.05902886175024,10.9998878876064,0.687930954193892,0,2.03005267781322,3.18958333333333,0.0,0.0,4.12670612412952,2,0.46340296773094,2.9398290174664,0.0,0.0,1,0.088482441738381,2.30868796850772,0.0,26.3,1.21497039438264,0.0,2.16757638643599,-0.7163646139804,24.7773251460244,0,102.15,1.14763382378394,3.55534806148941,11.7647058823529,0.0,0.0068611521799313,3.29277019393699,,1.0,0.0,0.0589715116628518,0.0,0.0,0.561066232706625,0.0,0.693147180559945,5,1.53462120278841,0.0,0.0,8.82520426189009,,4.55208333333333,0.533152941176471,-0.668417838585144,0,0.0,0.326075234527958,25.1449270324178,6.00882352941177,1.14675294117647,6.63636363636364,0.825971180712891,1.25561152762412,1.00427058823529,3,0.183304757335641,-0.192297058374911,3.5749537037037,0,1.20134269552625,-0.449970449107231,0.0266666666666667,2.11459629085873,0.991242226858468,3.57200742495473,3.46719793086575,1.33282040458502,0.8,0.0,0.267717117458549,1.84874720438484,2.17901534657593,0.998868055957918,31.9686556221509,0.0,153.855834885927,0.0115640699729513,1.5,7.1269166222442,0.078835909204153,2.01574043249307,0.1875,0.794692647313349,1.41421356237309,1
CC(=O)CC(=O)OC,3,0.0,61.2897419524419,0.816496580927726,3.40572370903594,150.033222591362,-0.337638865588755,3,13.9852777777778,-0.446840784681501,10.9998878876064,0.695159765557392,0,2.2577288881086,3.17916666666667,0.0,0.0,5.25219155910215,1,0.610153572425802,3.28063906222957,0.0,0.0,1,0.207216368946444,2.49137572761029,0.0,43.37,0.961500972434317,0.0,1.826380649375,0.10150796663368,11.3597360010901,0,116.13,0.719360937770433,3.95124371858143,18.75,0.0,0.0645594830859381,3.28063906222957,,1.0,0.0,-0.946701111339367,0.0,0.0,0.504681484384515,0.0,1.09861228866811,5,1.7621459350088,0.0,0.0,8.82520426189009,,4.20125,0.578225,-0.591496643973241,0,0.0,0.369304250365621,50.2898540648355,7.258125,1.1430625,7.31168831168831,0.820241522520343,0.513207602463477,1.03226875,0,0.286049096367189,0.0477560122840765,2.59939814814815,0,0.93694191629377,0.0941245483404541,0.032,2.30357881708667,0.0027427912266052,3.63942733541186,4.31168831168831,1.47721700146248,0.6,0.0,0.394660077195679,1.85675090229296,2.30274508019541,0.788183943509258,34.5676012152332,0.0,155.458557925164,-0.125765409765808,2.5,2.53453173920001,0.228573721054688,2.375,0.2,0.719360937770433,2.0,1
CCC(C)OC(=O)C,2,0.0,36.1448149200242,1.5,3.77274635408025,170.830564784053,-0.278345729320748,2,8.9025,-1.3746609950442,10.9998878876064,0.711835572580086,0,2.28232431143969,3.19083333333333,0.0,0.0,5.25219155910215,3,0.666190188822085,3.20869496956284,0.0,0.0,1,0.170352725815803,2.52954718120754,0.0,26.3,1.26546946245571,0.0,2.649366976,-0.163629883336018,29.0101445248703,0,116.18,1.11323312532452,3.78418963391826,10.0,0.0,0.0036558764999994,3.50869496956284,,1.0,0.0,0.0605183184844706,0.0,0.0,0.583713988816218,0.0,1.09861228866811,6,1.84735514626289,0.0,0.0,11.3597360010901,,4.76041666666667,0.52952,-0.70979597276789,0,0.0,0.299741646736509,25.1449270324178,5.809,1.1455,7.63636363636364,0.820241522520343,1.02678132629389,0.99781,3,0.1631302452,-0.181447711540953,5.27893518518519,0,1.23997896137645,-0.226882833722289,0.032,2.28397490571859,1.88602161985276,3.60807145464047,4.63636363636364,1.29546184423832,0.833333333333333,0.0,0.24624027975844,1.89754721838283,2.30316492485905,1.0490996882019,36.2014750009968,0.0,177.398038879108,-0.133716361703007,2.5,2.53453173920001,0.132362761500001,2.07095059445467,0.157894736842105,0.813233125324521,1.15470053837925,1
CCCC(=O)OCC,2,0.0,36.1448149200242,2.48111132520008,3.58952351926844,170.830564784053,-0.278345729320748,2,9.12833333333333,-1.32636399441545,10.9998878876064,0.770568798649447,0,2.23872475794286,3.42083333333333,1.4369775876,0.0,4.72093198499575,2,1.06874675372223,3.24643934467102,0.0,0.693147180559945,1,0.0346575220389563,2.43402451384569,0.0,26.3,1.26431870963511,0.0,2.649366976,-0.193118784994192,27.3118568852244,0,116.18,1.07548875021635,3.78418963391826,10.0,0.0,0.0036558764999994,3.54643934467102,,1.0,0.0,-0.136710627214246,0.0,0.0,0.582034428463787,0.0,1.09861228866811,6,1.36589911399985,0.0,0.0,11.3597360010901,,4.64333333333333,0.52952,-0.70979597276789,0,0.0,0.299741646736509,25.1449270324178,5.809,1.1455,7.63636363636364,0.755738641283372,0.846154618712914,0.99781,5,0.1778489388,-0.198617844665171,3.76833333333333,0,1.25629058784446,-0.313293349360936,0.016,2.26705439774295,1.88602161985276,3.60316115536732,4.63636363636364,1.29546184423832,0.833333333333333,0.764784741693683,0.160950841670354,1.8828655637428,2.30316492485905,1.0490996882019,34.5031873613509,0.0,177.398038879108,-0.118213901197977,1.5,9.66144836144421,0.179754643800001,2.07095059445467,0.210526315789474,0.775488750216347,1.88988157484231,1
CCOC(C)OCC,2,0.0,21.9997757752129,2.43288079822936,3.68463738926611,177.973421926911,-0.43666518695266,2,6.24,-1.12549539403213,0.0,0.605289138364546,0,2.277208824811,1.56,1.18758478314049,0.0,4.72093198499575,3,1.09747891998172,2.52628048168362,0.0,0.693147180559945,0,0.0068694205268553,2.48748547758473,0.0,18.46,1.14173192283359,0.0,2.82403263570248,-0.335121655320402,35.6603825517587,0,118.2,1.93315113695367,3.61091791264422,9.09090909090909,0.0,0.0150954076859497,2.90194695925137,,1.0,0.0,0.0941851668465747,0.0,0.0,0.566462620608549,0.0,1.09861228866811,6,2.08548453156916,0.0,0.0,26.4756127856703,,5.06,0.505327272727273,-0.70979597276789,0,0.359565504198301,0.278212704617233,0.0,5.37272727272728,1.15114545454545,7.92207792207792,0.755738641283372,0.914681167090698,0.992718181818182,0,0.25772443661157,-0.149173581188059,5.80361111111111,0,1.11504896932572,-0.149056312282309,0.016,2.26379731866922,1.23726695764629,3.54215048554559,4.92207792207792,1.24067053167669,1.0,0.799467202074969,0.135531425676439,1.86447772070603,2.35196555909148,1.16147602027595,36.019948055957,0.0,186.795203727477,-0.289037916300986,1.5,9.18476976608839,0.154924170247935,1.63861996359321,0.19047619047619,1.55748465938593,1.0,0
CCCC(=O)OCCC,2,0.0,36.1448149200242,2.87443289570467,3.89468183429365,194.235880398671,-0.236196209227062,2,9.74472222222222,-1.6036482114651,10.9998878876064,0.831704622861161,0,2.52937544398277,3.57972222222222,3.02819976181474,0.0,5.29259865933691,2,1.51953432940947,3.24052826021671,0.0,1.09861228866811,1,-0.0038922105877051,2.54538702433855,0.0,26.3,1.29899071704141,0.771860868742143,3.13131689013232,-0.0968668791730846,29.8463886244244,0,130.21,1.2830336958403,3.98898404656427,8.69565217391304,0.480073381296948,0.0122233205671073,3.76226739065149,,1.0,0.0,-0.290760602257294,0.0,0.0,0.593289816447498,0.0,1.6094379124341,7,1.22842198202221,0.0,0.0,5.06906347840001,,4.79263888888889,0.526834782608696,-0.742188618452808,0,0.0,0.279574523722912,25.1449270324178,5.66130434782609,1.14457391304348,8.63636363636364,0.693428524670359,1.00327267434133,0.993034782608696,8,0.186551251247637,-0.203971856915451,3.95082482993197,0,1.29417928217016,-0.238008007028864,0.0266666666666667,2.42656085364155,2.98096154682502,3.61637436251904,5.50838465344001,1.26467267939572,0.857142857142857,0.847123605044007,0.125804818851745,1.89553917001784,2.41358965103696,1.09024145305877,37.0377191005509,0.0,200.940242872289,0.112451480173767,1.5,12.1959801006442,0.153907305822307,2.03212852523934,0.227272727272727,0.761294565405519,2.14913986364708,1
CC1=CC(=C(C=C1)O)C,1,0.0,42.6833431609212,2.33481514867803,3.96471094548516,175.564784053156,0.0828224563297212,1,6.10018518518519,-2.60350489617914,6.37114990148009,0.882174431572115,1,2.36873559826732,3.0437037037037,0.0,0.0,4.80605129219115,2,0.408851222081364,3.07610317099672,0.0,3.9440060512812,0,0.194384517546087,2.69463642802461,0.0,20.23,0.940934864858947,0.0,2.59400806049861,-0.295165950030727,17.6504085237802,0,122.18,1.17182434244686,5.61141587493271,5.26315789473684,0.0,0.0266710220775623,3.74741303953164,,1.0,0.0,0.531456697151257,0.0,0.0,0.518501191258801,0.0,2.70805020110221,8,1.02400951071409,1.0,0.0,33.4978058986904,,0.0,0.597305263157895,-0.212707795322106,0,0.0,0.291056381484488,0.0,6.43052631578948,1.12028421052632,6.3040404040404,0.597195418368043,1.07908117475557,0.986594736842105,6,0.0307772169806093,0.113408237311126,3.89759259259259,0,0.929591490039205,-0.144230764196539,0.103333333333333,2.64262316659796,4.80778867636452,3.87234270276379,1.29949472447802,1.23638641087129,0.25,0.0,0.277103262350384,2.01064040454358,2.41601538206778,0.99271841103334,52.4503008455506,0.0,148.623261130234,-0.129716598472787,2.5,0.0,0.0370528583933519,2.72058277614601,0.0,0.500514473911943,5.85380063611753,0
CCC(=O)OCCC(C)C,2,0.0,36.1448149200242,2.90963572795554,4.29911898187813,217.641196013289,-0.205084751798046,2,10.3118348450491,-1.88014124968528,10.9998878876064,0.768723253720249,0,2.66299893557361,3.5710723733938,4.58082870621301,0.0,6.61457405816594,3,2.08250760151085,3.29546567918029,0.0,2.07944154167984,1,0.0445704027320036,2.70340654265661,0.0,26.3,1.22677667340621,1.02538645870818,3.61336231952662,-0.0516047195340908,36.1370611471145,0,144.24,1.4049740389608,4.17438726989564,7.69230769230769,0.523024804775619,0.0195602027218928,3.61333731404531,,1.0,0.0,-0.0721238995871314,0.0,0.0,0.612010889475926,0.0,1.79175946922806,8,1.17823198151098,0.0,0.0,2.53453173920001,,4.86305555555556,0.524769230769231,-0.768202054231302,0,0.0,0.263571353084512,25.1449270324178,5.5476923076923,1.14386153846154,9.63636363636364,0.660008644195658,0.636374659154874,0.989361538461539,10,0.196089441656804,-0.104114582749995,6.025070861678,0,1.22156977916881,0.100326397387469,0.0266666666666667,2.57617372026024,4.24389045745366,3.6348817429228,6.63636363636364,1.23890125660263,0.875,1.23635691769884,-0.278105667596824,1.93090863906673,2.51302428459662,1.12453596646769,43.328391623241,0.0,224.482446865469,0.0364920639380682,2.5,9.66144836144421,0.173884252899409,2.05602096805788,0.2,1.08710240409578,3.03244343537066,1
C1CCCCCC(=O)OCCOC(=O)CCCCC1,4,3.25809653802148,72.2896298400484,0.0,5.02167003109192,375.79734219269,-0.118737058153747,4,23.39690287226,-4.01466648744678,21.9997757752129,0.702550209009879,0,3.27086847654193,4.34959923784329,27.4991099410962,0.0,7.4228788363031,0,3.40165260736454,2.76496121898823,0.0,3.25809653802148,2,-0.0946181958666703,3.40517653067089,0.0,52.6,1.38084568902119,0.974251893816665,6.44117051796543,-0.0464312557632553,37.0646188972885,0,270.41,2.72689187734144,6.06842558824411,8.88888888888889,1.12846190134447,0.0156185422222213,3.58131601963996,,1.0,0.0,0.0419561183553284,0.0493827160493827,0.0,0.696319195270616,0.0,3.09104245335832,15,0.907994417437549,1.0,0.0,5.06906347840001,,4.99962648022172,0.549057777777778,-0.775956219231123,0,0.0,0.235980244862926,50.2898540648355,6.00911111111111,1.13856,16.3274536408865,0.344636703606057,0.981438423958213,0.995466666666667,18,0.349872619999999,-0.224265302845265,0.0,0,1.38529898625549,-0.0239644103417486,0.0152380952380952,3.40532275127812,7.3637378287594,3.71023074441277,9.80324266615968,1.29596883842309,0.866666666666667,0.951996805136863,0.0097727547623672,1.98036824748988,3.18551757385385,0.997204791096197,51.4472798495415,0.0,378.338281751397,-0.051490126455242,2.0,37.0646188972885,0.570102731111112,1.91983625889303,0.0,1.91053707668971,6.40487944071126,2
NCl,1,0.0,33.2294195616451,0.0,0.0,54.9501661129568,-0.0026467061691754,2,0.0555555555555554,-0.1720299839722,0.0,0.0,2,0.0,0.0277777777777777,0.0,0.0,0.0,0,0.0,1.0,25.0,0.0,0,-0.664481044761251,0.407828147263988,4.13888888888889,26.02,0.318117023140833,0.0,0.190002951875,0.0,0.0,0,51.48,1.0,1.38629436111989,0.0,0.0,0.037985251875,0.0,,1.0,0.0,0.0,0.0,33.2294195616451,0.302171229303648,0.0,0.0,0,0.0,0.0,33.2294195616451,38.8095436311994,,0.0,0.593925,3.44613470720274,0,0.0,0.75,0.0,12.87,1.214375,2.24675324675325,0.0,0.0,1.077275,0,0.069353039375,-0.664019960497491,0.0,0,1.49602994074624,0.0,0.0,0.0,0.662596,3.63132360205957,1.69675324675325,1.5,0.0,0.0,0.0,1.29487996605437,1.53457714777242,0.503278432858123,33.2294195616451,0.0,38.8095436311994,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0
CC(CCC=C(C)C)CCO,1,0.0,42.6833431609212,4.28291072613438,4.67845488580326,254.700996677741,-0.0255872097509793,1,6.64118669690098,-2.46966605436515,3.18557495074005,0.802938887656432,1,2.80410143776173,2.62977308515999,6.69504743817898,0.0,7.19711208903944,3,2.21592301135733,3.84888461662912,0.0,2.484906649788,0,-0.0786531707411651,2.71384157003783,0.0,20.23,1.20748936438654,0.63760477411696,4.5797990410822,0.0438853799434564,34.0792080032703,0,156.3,1.10531169375775,4.51085950651685,3.2258064516129,0.855672176046186,0.0431808203537979,3.97791687469364,,1.0,0.0,0.123961851740769,0.0,0.0,0.551517099884003,0.0,1.94591014905531,10,0.759610433334115,0.0,0.0,25.2540037413802,,0.0,0.515574193548388,-0.294013882712496,0,0.0,0.220876571581456,0.0,5.04193548387096,1.14069032258064,10.7012987012987,0.635241216443604,0.802177376770001,0.973009677419355,14,0.0760527486992718,-0.0384947676998108,6.43300847190728,1,1.21120116523575,0.0305734535573232,0.02,2.64295397283048,7.55949290825868,3.6951588593402,7.59958116955444,1.09426589597975,0.8,1.45611211502906,-0.0592756798908189,1.9721846159322,2.56818550164772,1.36429228234533,46.7410304274405,0.0,266.334281096137,-0.0419411273275598,2.5,7.60359521760002,0.121825348126952,2.40391727729134,0.166666666666667,0.976279435693239,4.64039152435013,0
